DiseaseID	DiseaseName	SourceName	SourceID
UMLS:C3541517	Ectodermal dysplasia 11A, hypohidrotic/hair/tooth type, autosomal dominant	MONDO	MONDO:0013982
UMLS:C3541518	Ectopia lentis 1, isolated, autosomal dominant	MONDO	MONDO:0007514
UMLS:C3541853	Nephronophthisis 15	MONDO	MONDO:0013917
UMLS:C3541994	Drug rash with eosinophilia and systemic symptoms	MONDO	MONDO:0015340
UMLS:C3542021	Duchenne and Becker muscular dystrophy	MONDO	MONDO:0016899
UMLS:C3542022	Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	MONDO	MONDO:0013894
UMLS:C3542024	Aortic valve disease 2	MONDO	MONDO:0013902
UMLS:C3542025	Amyotrophic lateral sclerosis 1, autosomal recessive	NCBI curation	
UMLS:C3542026	Peroxisome biogenesis disorder 5B	MONDO	MONDO:0013933
UMLS:C3542549	Hereditary spastic paraplegia 49	MONDO	MONDO:0014016
UMLS:C3542550	Primary ciliary dyskinesia 17	MONDO	MONDO:0013854
UMLS:C3542922	Immunodeficiency, common variable, 7	MONDO	MONDO:0013862
UMLS:C3543825	Primary ciliary dyskinesia 18	MONDO	MONDO:0013940
UMLS:C3543826	Primary ciliary dyskinesia 19	MONDO	MONDO:0013979
UMLS:C3544104	Pregnancy exposure	Human Phenotype Ontology	HP:0031437
UMLS:C3544214	Reversible cerebral vasoconstriction syndrome	MONDO	MONDO:0017291
UMLS:C3547187	Metformin response	NCBI curation	
UMLS:C3547403	Tacrolimus response		
UMLS:C3549447	Alternating hemiplegia of childhood 1	MONDO	MONDO:0007087
UMLS:C3549448	Alzheimer disease, protection against		
UMLS:C3549485	Blood group, P1PK system	NCBI curation	
UMLS:C3549486	NOR polyagglutination syndrome		
UMLS:C3549544	Acampomelic campomelic dysplasia with autosomal sex reversal		
UMLS:C3549684	Electroencephalographic pattern, beta frequency, quantitative trait locus		
UMLS:C3549703	Retinal thinning	Human Phenotype Ontology	HP:0030329
UMLS:C3549845	Cholestasis, intrahepatic, of pregnancy, 1	MONDO	MONDO:0007829
UMLS:C3549870	Macroglobulinemia, Waldenstrom, somatic		
UMLS:C3549874	Metaphyseal dysplasia-maxillary hypoplasia-brachydacty syndrome	MONDO	MONDO:0007984
UMLS:C3550150	Recurrent thrombophlebitis	Human Phenotype Ontology	HP:0004419
UMLS:C3550234	Peroxisome biogenesis disorder 2B	MONDO	MONDO:0008736
UMLS:C3550273	Peroxisome biogenesis disorder 2A (Zellweger)	MONDO	MONDO:0008954
UMLS:C3550274	Peroxisome biogenesis disorder, complementation group 2		
UMLS:C3550331	Aged leonine appearance	Human Phenotype Ontology	HP:0008509
UMLS:C3550336	Multiple rows of eyelashes	Human Phenotype Ontology	HP:0008496
UMLS:C3550398	Hyperbilirubinemia, shunt, primary	MONDO	MONDO:0009382
UMLS:C3550430	Eclabion	Human Phenotype Ontology	HP:0012472
UMLS:C3550478	Hypogonadotropic hypogonadism 3 with or without anosmia	MONDO	MONDO:0009482
UMLS:C3550579	Chronic obstructive airway disease from birth	Human Phenotype Ontology	HP:0006541
UMLS:C3550661	Polydactyly, postaxial, type A5	MONDO	MONDO:0009893
UMLS:C3550693	Peroxisome biogenesis disorder type 3B	MONDO	MONDO:0009959
UMLS:C3550704	Abnormal digit morphology	Human Phenotype Ontology	HP:0011297
UMLS:C3550789	Thrombocytopenia, X-linked, with or without dyserythropoietic anemia	MONDO	MONDO:0010308
UMLS:C3550856	X-linked dyserythropoetic anemia with abnormal platelets and neutropenia	MONDO	MONDO:0010444
UMLS:C3550873	Hypoplasia of the calcaneus	Human Phenotype Ontology	HP:0012789
UMLS:C3550875	Epsilon-trimethyllysine hydroxylase deficiency	MONDO	MONDO:0010469
UMLS:C3550903	Cornelia de Lange syndrome 5	MONDO	MONDO:0010471
UMLS:C3550904	Developmental and epileptic encephalopathy, 36	MONDO	MONDO:0010472
UMLS:C3550913	X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome	MONDO	MONDO:0010473
UMLS:C3550921	Linear skin defects with multiple congenital anomalies 2	MONDO	MONDO:0010474
UMLS:C3550963	X-linked central congenital hypothyroidism with late-onset testicular enlargement	MONDO	MONDO:0010475
UMLS:C3550973	Neurodegeneration with brain iron accumulation 5	MONDO	MONDO:0010476
UMLS:C3551019	Choroideremia-deafness-obesity syndrome	MONDO	MONDO:0010558
UMLS:C3551041	Short ear	Human Phenotype Ontology	HP:0400005
UMLS:C3551133	Parotid salivary glands, polycystic dysgenetic disease of	MONDO	MONDO:0010872
UMLS:C3551148	Aplasia/Hypoplasia of toe	Human Phenotype Ontology	HP:0001991
UMLS:C3551173	UV-sensitive syndrome 1	MONDO	MONDO:0010909
UMLS:C3551260	Hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome	MONDO	MONDO:0010972
UMLS:C3551381	Peroxisomal biogenesis disorder 3b		
UMLS:C3551424	Ectodermal dysplasia 8, hair/tooth/nail type	NCBI curation	
UMLS:C3551426	Dystrophic fingernails	Human Phenotype Ontology	HP:0008391
UMLS:C3551431	Sparse or absent eyelashes	Human Phenotype Ontology	HP:0200102
UMLS:C3551443	Anterior segment anomalies with or without cataract		
UMLS:C3551587	Ectodermal dysplasia 10a, hypohidrotic/hair/tooth type, autosomal dominant		
UMLS:C3551716	Cortisone reductase deficiency 1	MONDO	MONDO:0011503
UMLS:C3551749	High density lipoprotein cholesterol level quantitative trait locus 14		
UMLS:C3551915	Familial meningioma	MONDO	MONDO:0011789
UMLS:C3551954	Coenzyme Q10 deficiency, primary, 1	MONDO	MONDO:0011829
UMLS:C3552099	Respiratory insufficiency due to defective ciliary clearance	Human Phenotype Ontology	HP:0200073
UMLS:C3552136	Hypogonadotropic hypogonadism 5 without anosmia		
UMLS:C3552156	Hypoplasia of the semicircular canal	Human Phenotype Ontology	HP:0011382
UMLS:C3552227	Achromatopsia 6		
UMLS:C3552236	Complex cortical dysplasia with other brain malformations 7	MONDO	MONDO:0012399
UMLS:C3552303	Hepatitis B virus, resistance to	NCBI curation	
UMLS:C3552335	Congenital myasthenic syndrome 12	MONDO	MONDO:0012518
UMLS:C3552343	Hypogonadotropic hypogonadism 4 with or without anosmia	MONDO	MONDO:0012528
UMLS:C3552414	Deviation of the thumb	Human Phenotype Ontology	HP:0009603
UMLS:C3552484	Pseudoepiphysis of the thumb	Human Phenotype Ontology	HP:0009693
UMLS:C3552491	Autism, susceptibility to, 14a		
UMLS:C3552501	Talus valgus		
UMLS:C3552526	Metaphyseal sclerosis	Human Phenotype Ontology	HP:0004979
UMLS:C3552528	Generalized ichthyosis	Human Phenotype Ontology	HP:0007503
UMLS:C3552553	Hypogonadotropic hypogonadism 5 with or without anosmia	MONDO	MONDO:0012880
UMLS:C3552574	Hypogonadotropic hypogonadism 6 with or without anosmia	MONDO	MONDO:0012988
UMLS:C3552634	Lymphoproliferative syndrome 1	MONDO	MONDO:0013081
UMLS:C3552821	EEG with photoparoxysmal response	Human Phenotype Ontology	HP:0010852
UMLS:C3552824	Enhancement of the C-reflex	Human Phenotype Ontology	HP:0001340
UMLS:C3552825	Jerk-locked premyoclonus spikes	Human Phenotype Ontology	HP:0001351
UMLS:C3552843	Dystopic os odontoideum	Human Phenotype Ontology	HP:0040143
UMLS:C3552852	Retinitis pigmentosa 65		
UMLS:C3552908	Jaw hyperreflexia	Human Phenotype Ontology	HP:0033683
UMLS:C3553016	Peripheral retinal atrophy	Human Phenotype Ontology	HP:0200070
UMLS:C3553029	Autosomal recessive congenital ichthyosis 8	MONDO	MONDO:0013495
UMLS:C3553044	Onycholysis of fingernails	Human Phenotype Ontology	HP:0040039
UMLS:C3553060	Emery-Dreifuss muscular dystrophy 7, autosomal dominant	MONDO	MONDO:0013677
UMLS:C3553077	Microphthalmia, syndromic 11	MONDO	MONDO:0013734
UMLS:C3553078	Agenesis of pineal gland	Human Phenotype Ontology	HP:0012687
UMLS:C3553084	Bilateral cleft palate	Human Phenotype Ontology	HP:0100337
UMLS:C3553098	Body mass index quantitative trait locus 17		
UMLS:C3553230	COG6-CGD	MONDO	MONDO:0013810
UMLS:C3553247	Intellectual disability, autosomal dominant 14	MONDO	MONDO:0013819
UMLS:C3553248	Intellectual disability, autosomal dominant 15	MONDO	MONDO:0013820
UMLS:C3553249	Intellectual disability, autosomal dominant 16	MONDO	MONDO:0013821
UMLS:C3553250	Acrodysostosis 2 with or without hormone resistance	MONDO	MONDO:0013822
UMLS:C3553264	Joubert syndrome 17	MONDO	MONDO:0013824
UMLS:C3553270	Congenital diarrhea 6	MONDO	MONDO:0013825
UMLS:C3553288	Hyperekplexia 3	MONDO	MONDO:0013827
UMLS:C3553291	Hyperekplexia 2	MONDO	MONDO:0013828
UMLS:C3553298	UV-sensitive syndrome 2	MONDO	MONDO:0013829
UMLS:C3553302	Keratoconus 5	MONDO	MONDO:0013830
UMLS:C3553306	Keratoconus 6	MONDO	MONDO:0013831
UMLS:C3553307	Keratoconus 8	MONDO	MONDO:0013832
UMLS:C3553308	Keratoconus 7	MONDO	MONDO:0013833
UMLS:C3553328	UV-sensitive syndrome 3	MONDO	MONDO:0013834
UMLS:C3553330	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 7	MONDO	MONDO:0013835
UMLS:C3553331	Subcortical heterotopia	Human Phenotype Ontology	HP:0032391
UMLS:C3553339	Mean platelet volume quantitative trait locus 4		
UMLS:C3553340	Mean platelet volume quantitative trait locus 5		
UMLS:C3553341	Mean platelet volume quantitative trait locus 6		
UMLS:C3553349	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	MONDO	MONDO:0013836
UMLS:C3553354	Deafness-encephaloneuropathy-obesity-valvulopathy syndrome	MONDO	MONDO:0013837
UMLS:C3553358	Coenzyme Q10 deficiency, primary, 3	MONDO	MONDO:0013838
UMLS:C3553368	Limited hip extension	Human Phenotype Ontology	HP:0003093
UMLS:C3553374	Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome	MONDO	MONDO:0013840
UMLS:C3553381	Stuttering, familial persistent, 3	MONDO	MONDO:0013841
UMLS:C3553382	Cortisone reductase deficiency 2	MONDO	MONDO:0013842
UMLS:C3553403	Stuttering, familial persistent, 4	MONDO	MONDO:0013844
UMLS:C3553404	Auriculocondylar syndrome 2	MONDO	MONDO:0013845
UMLS:C3553406	Peripartum cardiomyopathy, susceptibility to	MONDO	MONDO:0013846
UMLS:C3553407	Chromosome 16p11.2 duplication syndrome	MONDO	MONDO:0013847
UMLS:C3553408	Autism, susceptibility to, 14b		
UMLS:C3553409	Dilated cardiomyopathy 2B	MONDO	MONDO:0013848
UMLS:C3553414	Microcephaly 8, primary, autosomal recessive	MONDO	MONDO:0013849
UMLS:C3553418	Menstrual cycle-dependent periodic fever	MONDO	MONDO:0044660
UMLS:C3553442	Hypertrophic cardiomyopathy 21	MONDO	MONDO:0013852
UMLS:C3553449	Pontocerebellar hypoplasia type 1B	MONDO	MONDO:0013853
UMLS:C3553450	Profound global developmental delay	Human Phenotype Ontology	HP:0012736
UMLS:C3553462	Influenza, severe, susceptibility to	MONDO	MONDO:0013855
UMLS:C3553465	Hypertelorism and other facial dysmorphism, brachydactyly, genital abnormalities, intellectual disability, and recurrent inflammatory episodes	MONDO	MONDO:0013856
UMLS:C3553471	Upturned corners of mouth	Human Phenotype Ontology	HP:0010805
UMLS:C3553476	Alar cleft, isolated	MONDO	MONDO:0013857
UMLS:C3553493	Soluble interleukin-6 receptor, serum level of, quantitative trait locus		
UMLS:C3553494	Cataract 38	MONDO	MONDO:0013859
UMLS:C3553496	Membranous nephropathy, susceptibility to		
UMLS:C3553512	Combined immunodeficiency due to LRBA deficiency	MONDO	MONDO:0013863
UMLS:C3553517	Cornelia de Lange syndrome 4	MONDO	MONDO:0013864
UMLS:C3553529	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	MONDO	MONDO:0013865
UMLS:C3553538	Brown-Vialetto-van Laere syndrome 2	MONDO	MONDO:0013867
UMLS:C3553549	Porokeratosis 7, multiple types	MONDO	MONDO:0013868
UMLS:C3553571	TMEM165-CDG	MONDO	MONDO:0013870
UMLS:C3553582	Seckel syndrome 6	MONDO	MONDO:0013871
UMLS:C3553587	Glucocorticoid deficiency 4	MONDO	MONDO:0013874
UMLS:C3553597	3-methylglutaconic aciduria with deafness, encephalopathy, and Leigh-like syndrome	MONDO	MONDO:0013875
UMLS:C3553606	Basal cell carcinoma, susceptibility to, 7	MONDO	MONDO:0013876
UMLS:C3553607	Mitochondrial pyruvate carrier deficiency	MONDO	MONDO:0013877
UMLS:C3553617	Pulmonary fibrosis and/or bone marrow failure, Telomere-related, 1	MONDO	MONDO:0013878
UMLS:C3553622	Pulmonary fibrosis and/or bone marrow failure, Telomere-related, 2	MONDO	MONDO:0013879
UMLS:C3553625	Facial paresis, hereditary congenital, 3	MONDO	MONDO:0013880
UMLS:C3553633	John Milton Hagen blood group system		
UMLS:C3553634	Uric acid concentration, serum, quantitative trait locus 5		
UMLS:C3553635	Uric acid concentration, serum, quantitative trait locus 6		
UMLS:C3553637	Hyperphosphatasia with intellectual disability syndrome 2	MONDO	MONDO:0013882
UMLS:C3553645	Congenital myasthenic syndrome 13	MONDO	MONDO:0013883
UMLS:C3553656	Neuronopathy, distal hereditary motor, type 5B	MONDO	MONDO:0013884
UMLS:C3553660	Malan overgrowth syndrome	MONDO	MONDO:0013885
UMLS:C3553661	Nonprogressive cerebellar atxia with intellectual disability	MONDO	MONDO:0013886
UMLS:C3553676	Heterotaxy, visceral, 6, autosomal	MONDO	MONDO:0013887
UMLS:C3553677	Midline liver	Human Phenotype Ontology	HP:0034188
UMLS:C3553709	Congenital myopathy with internal nuclei and atypical cores	MONDO	MONDO:0013890
UMLS:C3553719	Amyotrophic lateral sclerosis type 18	MONDO	MONDO:0013891
UMLS:C3553720	CFHR5 deficiency		
UMLS:C3553722	Mesangial matrix expansion	Human Phenotype Ontology	HP:0033493
UMLS:C3553728	Multiple sclerosis, susceptibility to, 5	MONDO	MONDO:0013893
UMLS:C3553748	Adams-Oliver syndrome 3	MONDO	MONDO:0013895
UMLS:C3553754	Absent toe	Human Phenotype Ontology	HP:0010760
UMLS:C3553758	Joubert syndrome 18	MONDO	MONDO:0013896
UMLS:C3553762	Loeys-Dietz syndrome 4	MONDO	MONDO:0013897
UMLS:C3553764	Joint hyperflexibility	Human Phenotype Ontology	HP:0005692
UMLS:C3553774	Karyomegalic interstitial nephritis	MONDO	MONDO:0013898
UMLS:C3553785	Weill-Marchesani syndrome 3	MONDO	MONDO:0013899
UMLS:C3553788	Alternating hemiplegia of childhood 2	MONDO	MONDO:0013900
UMLS:C3553793	Spermatogenic failure 10	MONDO	MONDO:0013901
UMLS:C3553794	Spermatogenic Failure		
UMLS:C3553801	Nystagmus 7, congenital, autosomal dominant	MONDO	MONDO:0013903
UMLS:C3553813	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 8	MONDO	MONDO:0013904
UMLS:C3553816	Autosomal recessive spinocerebellar ataxia 13	MONDO	MONDO:0013905
UMLS:C3553830	Amelogenesis imperfecta hypomaturation type 2A4	MONDO	MONDO:0013906
UMLS:C3553831	Microcephalic primordial dwarfism due to RTTN deficiency	MONDO	MONDO:0018764
UMLS:C3553839	Thyrotoxic periodic paralysis, susceptibility to, 3	MONDO	MONDO:0013908
UMLS:C3553840	Human herpesvirus 8, susceptibility to	MONDO	MONDO:0013909
UMLS:C3553841	Hypogonadotropic hypogonadism 8 with or without anosmia	MONDO	MONDO:0013910
UMLS:C3553842	Hypogonadotropic hypogonadism 9 with or without anosmia	MONDO	MONDO:0013911
UMLS:C3553843	Hypogonadotropic hypogonadism 10 with or without anosmia	MONDO	MONDO:0013912
UMLS:C3553844	Hypogonadotropic hypogonadism 11 with or without anosmia	MONDO	MONDO:0013913
UMLS:C3553846	Joubert syndrome 19		
UMLS:C3553858	Distal tetrasomy 15q	MONDO	MONDO:0013918
UMLS:C3553859	Epilepsy, idiopathic generalized, susceptibility to, 12	MONDO	MONDO:0013919
UMLS:C3553868	Herpes simplex encephalitis, susceptibility to, 3	MONDO	MONDO:0013920
UMLS:C3553869	Herpes simplex encephalitis, susceptibility to, 4	MONDO	MONDO:0013921
UMLS:C3553870	Seckel syndrome 7	MONDO	MONDO:0013922
UMLS:C3553886	Microcephaly 9, primary, autosomal recessive	MONDO	MONDO:0013923
UMLS:C3553887	Osteogenesis imperfecta type 13	MONDO	MONDO:0013924
UMLS:C3553900	Wormian bones	Human Phenotype Ontology	HP:0002645
UMLS:C3553915	Methylmalonic acidemia with homocystinuria, type cblJ	MONDO	MONDO:0013925
UMLS:C3553929	Peroxisome biogenesis disorder 3A (Zellweger)	MONDO	MONDO:0013927
UMLS:C3553932	Autosomal recessive nonsyndromic hearing loss 98	MONDO	MONDO:0013929
UMLS:C3553936	Peroxisome biogenesis disorder 4A (Zellweger)	MONDO	MONDO:0013930
UMLS:C3553937	Peroxisome biogenesis disorder 4B	MONDO	MONDO:0013931
UMLS:C3553940	Peroxisome biogenesis disorder 5A (Zellweger)	MONDO	MONDO:0013932
UMLS:C3553941	Peroxisome biogenesis disorder, complementation group 5		
UMLS:C3553943	Combined immunodeficiency due to STK4 deficiency	MONDO	MONDO:0013934
UMLS:C3553944	Usher syndrome type 1J	MONDO	MONDO:0013935
UMLS:C3553947	Peroxisome biogenesis disorder 6A (Zellweger)	MONDO	MONDO:0013936
UMLS:C3553948	Peroxisome biogenesis disorder 6B	MONDO	MONDO:0013937
UMLS:C3553951	Peroxisome biogenesis disorder 7B	MONDO	MONDO:0013939
UMLS:C3553958	Metaphyseal chondromatosis with D-2-hydroxyglutaric aciduria	MONDO	MONDO:0013941
UMLS:C3553959	Peroxisome biogenesis disorder 8A (Zellweger)	MONDO	MONDO:0013942
UMLS:C3553960	Peroxisome biogenesis disorder 8B	MONDO	MONDO:0013943
UMLS:C3553961	Autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation	MONDO	MONDO:0013944
UMLS:C3553977	Hypogonadotropic hypogonadism 15 with or without anosmia	MONDO	MONDO:0013946
UMLS:C3553989	Young adult-onset distal hereditary motor neuropathy	MONDO	MONDO:0013947
UMLS:C3553999	Peroxisome biogenesis disorder 10A (Zellweger)	MONDO	MONDO:0013948
UMLS:C3554000	Peroxisome biogenesis disorder 11A (Zellweger)	MONDO	MONDO:0013949
UMLS:C3554001	Peroxisome biogenesis disorder 11B	MONDO	MONDO:0013950
UMLS:C3554002	Peroxisome biogenesis disorder 12A (Zellweger)	MONDO	MONDO:0013951
UMLS:C3554004	Peroxisome biogenesis disorder 13A (Zellweger)	MONDO	MONDO:0013952
UMLS:C3554018	Sinoatrial node dysfunction and deafness	MONDO	MONDO:0013960
UMLS:C3554021	Hypogonadotropic hypogonadism 16 with or without anosmia	MONDO	MONDO:0013961
UMLS:C3554042	Diamond-Blackfan anemia 11	MONDO	MONDO:0013964
UMLS:C3554046	Lethal congenital contracture syndrome 4	MONDO	MONDO:0013965
UMLS:C3554047	Catecholaminergic polymorphic ventricular tachycardia 4	MONDO	MONDO:0013966
UMLS:C3554055	Peroxisome biogenesis disorder 14B	MONDO	MONDO:0013967
UMLS:C3554067	Combined oxidative phosphorylation defect type 11	MONDO	MONDO:0013969
UMLS:C3554078	Branched-chain keto acid dehydrogenase kinase deficiency	MONDO	MONDO:0013970
UMLS:C3554079	Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome	MONDO	MONDO:0013971
UMLS:C3554105	Perrault syndrome 2	MONDO	MONDO:0013972
UMLS:C3554108	Ectodermal dysplasia 5, hair/nail type	MONDO	MONDO:0013973
UMLS:C3554111	Ectodermal dysplasia 6, hair/nail type	MONDO	MONDO:0013974
UMLS:C3554113	Thin toenail	Human Phenotype Ontology	HP:0012746
UMLS:C3554117	Ectodermal dysplasia 7, hair/nail type	MONDO	MONDO:0013975
UMLS:C3554127	Ectodermal dysplasia 9, hair/nail type	MONDO	MONDO:0013976
UMLS:C3554129	Combined oxidative phosphorylation defect type 13	MONDO	MONDO:0013977
UMLS:C3554145	Palmoplantar keratoderma, punctate type ib	MONDO	MONDO:0013980
UMLS:C3554159	Autosomal recessive nonsyndromic hearing loss 84B	MONDO	MONDO:0013984
UMLS:C3554163	Autosomal recessive nonsyndromic hearing loss 18B	MONDO	MONDO:0013985
UMLS:C3554168	Combined oxidative phosphorylation defect type 14	MONDO	MONDO:0013986
UMLS:C3554182	Combined oxidative phosphorylation defect type 15	MONDO	MONDO:0013987
UMLS:C3554194	Congenital heart defects, multiple types, 3	MONDO	MONDO:0013988
UMLS:C3554195	Developmental and epileptic encephalopathy, 14	MONDO	MONDO:0013989
UMLS:C3554209	Pontocerebellar hypoplasia type 8	MONDO	MONDO:0013990
UMLS:C3554224	Obesity due to congenital leptin deficiency	MONDO	MONDO:0013991
UMLS:C3554225	Obesity due to leptin receptor gene deficiency	MONDO	MONDO:0013992
UMLS:C3554226	Pontocerebellar hypoplasia type 7	MONDO	MONDO:0013993
UMLS:C3554235	Joubert syndrome 20	MONDO	MONDO:0013994
UMLS:C3554241	Cholestasis, intrahepatic, of pregnancy, 3	MONDO	MONDO:0013995
UMLS:C3554245	Focal facial dermal dysplasia type II	MONDO	MONDO:0013996
UMLS:C3554246	Focal facial dermal dysplasia type IV	MONDO	MONDO:0013997
UMLS:C3554247	MEGF8-related Carpenter syndrome	MONDO	MONDO:0013998
UMLS:C3554278	Optic nerve edema-splenomegaly syndrome	MONDO	MONDO:0013999
UMLS:C3554279	Congenital heart defects, multiple types, 2	MONDO	MONDO:0014000
UMLS:C3554306	Autosomal dominant nocturnal frontal lobe epilepsy 5	MONDO	MONDO:0014002
UMLS:C3554316	Developmental and epileptic encephalopathy, 15	MONDO	MONDO:0014003
UMLS:C3554321	Basal ganglia calcification, idiopathic, 4	MONDO	MONDO:0014004
UMLS:C3554330	Immunoglobulin-mediated membranoproliferative glomerulonephritis	MONDO	MONDO:0014005
UMLS:C3554343	Schuurs-Hoeijmakers syndrome	MONDO	MONDO:0014006
UMLS:C3554344	Phosphohydroxylysinuria	MONDO	MONDO:0014008
UMLS:C3554348	Autosomal recessive congenital ichthyosis 7	MONDO	MONDO:0014009
UMLS:C3554349	Autosomal recessive congenital ichthyosis 9	MONDO	MONDO:0014010
UMLS:C3554355	Autosomal recessive congenital ichthyosis 10	MONDO	MONDO:0014011
UMLS:C3554366	Charcot-Marie-Tooth disease axonal type 2Q	MONDO	MONDO:0014012
UMLS:C3554367	Epidermolysis bullosa simplex 4, localized or generalized intermediate, autosomal recessive	MONDO	MONDO:0014014
UMLS:C3554373	Autism, susceptibility to, 18	MONDO	MONDO:0014017
UMLS:C3554374	Dystonia 24	MONDO	MONDO:0014019
UMLS:C3554381	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10	MONDO	MONDO:0014022
UMLS:C3554385	Congenital muscular dystrophy with intellectual disability and severe epilepsy	MONDO	MONDO:0014023
