DiseaseID	GeneID  AssociatedGenes	RelatedGenes	ConceptID	DiseaseName	SourceName	DiseaseMIM	LastUpdated	a	LastModified	Category
MONDO:0003619			C0036130	Salpingitis	MONDO				17 Apr 2020	Disease
MONDO:0003621			C1336009	Small intestinal vasoactive intestinal peptide producing tumor	MONDO				17 Apr 2020	Disease
MONDO:0003622			C2033037	Pancreatic vasoactive intestinal peptide producing tumor	MONDO				17 Apr 2020	Disease
MONDO:0003624			C1515868	Acinic cell breast carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003626			C1519872	Uterine ligament serous adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003627			C0155579	Rheumatic pulmonary valve disease	MONDO				17 Apr 2020	Disease
MONDO:0003628			C0034087	Pulmonary valve disorder	MONDO				28 Feb 2022	Disease
MONDO:0003629				Uterine corpus serous adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003630			C1335315	Pancreatic serous cystadenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003631			C1516431	Cervical serous adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003632			C0014127	Endocervicitis	MONDO				17 Apr 2020	Disease
MONDO:0003633			C0334492	Malignant mesenchymoma	MONDO				17 Apr 2020	Disease
MONDO:0003634			C0033687	Proteinuria	MONDO				16 Feb 2016	Finding
MONDO:0003635			C1519207	Sebaceous breast carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003636			C1520094	Vulvar sebaceous carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003637			C1333065	Clear cell-sugar-tumor of the lung	MONDO				17 Apr 2020	Disease
MONDO:0003638			C1334450	Lung meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003639			C1290358	Lung hilum neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003641			C1332882	Central nervous system hematopoietic neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003643			C1333817	Giant hemangioma	MONDO				17 Apr 2020	Disease
MONDO:0003644			C1333086	Cavernous hemangioma of colon	MONDO				17 Apr 2020	Disease
MONDO:0003646			CN294479	Rectum neuroendocrine neoplasm	MONDO				22 Jan 2021	Disease
MONDO:0003647			C0155470	Atrophic flaccid tympanic membrane	MONDO				17 Apr 2020	Disease
MONDO:0003648			C0041825	Tympanic membrane disorder	MONDO				28 Feb 2022	Disease
MONDO:0003649			C2987260	Esophageal neuroendocrine tumor	MONDO				22 Jan 2021	Disease
MONDO:0003650			C1334784	Mixed hepatoblastoma	MONDO				17 Apr 2020	Disease
MONDO:0003651			C1334543	Macrotrabecular hepatoblastoma	MONDO				17 Apr 2020	Disease
MONDO:0003652			C0341712	Acute urate nephropathy	MONDO				17 Apr 2020	Disease
MONDO:0003654			C1332994	Childhood parosteal osteosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003655			C0240803	Cerebral lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0003656			C0019048	Hemoglobinuria	MONDO				16 Feb 2016	Disease
MONDO:0003658			C1333878	B-cell lymphoma, unclassifiable, with features intermediate between diffuse large b-cell lymphoma and classical Hodgkin lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0003659			C1332979	Pediatric lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0003660			C1332206	Adult lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0003661			C1704251	Breast lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0003663			C1519868	Uterine ligament endometrioid adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003664			C0002878	Hemolytic anemia	MONDO				16 Feb 2016	Disease
MONDO:0003665			C1332913	Cervical endometrioid adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003666			C1333592	Fallopian tube endometrioid adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003668			C1333502	Extragonadal seminoma	MONDO				17 Apr 2020	Disease
MONDO:0003669			CN305382	Testicular seminoma	MONDO				30 Dec 2021	Disease
MONDO:0003670				Posteroinferior myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003671				Septal myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003672			C0264706	Posterior myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003673				Apical myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003674			C0262568	Subendocardial myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003675				Posterolateral myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003676				Inferolateral myocardial infarct	MONDO				17 Apr 2020	Disease
MONDO:0003677				Lateral myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003678			C0340324	Silent myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003679			C0262565	Anteroseptal myocardial infarction	MONDO				17 Apr 2020	Disease
MONDO:0003680			C0334549	Periosteal chondrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003681			C0334551	Myxoid chondrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003682			C0855011	Localized chondrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003684			C1266167	Clear cell chondrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003685			C1335776	Retroperitoneal germ cell neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003686			C1332318	Apocrine sweat gland neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003687			C0346612	Endocardium cancer	MONDO				17 Apr 2020	Disease
MONDO:0003688			C1337012	Well differentiated papillary mesothelioma	MONDO				17 Apr 2020	Disease
MONDO:0003689				Familial hemolytic anemia	MONDO				17 Apr 2020	Disease
MONDO:0003690			C0280787	Adult anaplastic ependymoma	MONDO				17 Apr 2020	Disease
MONDO:0003691			C0279991	Childhood malignant mesenchymoma	MONDO				17 Apr 2020	Disease
MONDO:0003692			C0279548	Adult malignant mesenchymoma	MONDO				17 Apr 2020	Disease
MONDO:0003693			C1377853	Clear cell cystadenofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003694			C1518695	Ovarian clear cell cystadenofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003695			C1518694	Ovarian clear cell adenofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003697			C1334984	Non-invasive verrucous carcinoma of the penis	MONDO				17 Apr 2020	Disease
MONDO:0003698			C1336955	Penis verrucous carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003699			C0349231	Phobic disorder	MONDO				17 Apr 2020	Disease
MONDO:0003700			C1332602	Brachial plexus neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003701				Thyroid gland diffuse sclerosing papillary carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003702				Uterus intravascular leiomyomatosis	MONDO				17 Apr 2020	Disease
MONDO:0003704			C1519855	Uterine corpus diffuse leiomyomatosis	MONDO				17 Apr 2020	Disease
MONDO:0003705			C1377915	Adult brainstem mixed glioma	MONDO				17 Apr 2020	Disease
MONDO:0003706			C1332191	Adult brainstem astrocytoma	MONDO				17 Apr 2020	Disease
MONDO:0003707			C1333308	Distal biliary tract carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003708			C1335979	Extrahepatic bile duct small cell adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003709			C0001818	Agoraphobia	MONDO				16 Feb 2016	Finding
MONDO:0003710			C0280135	Ovarian mixed germ cell neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003712			C0263640	Angiokeratoma of mibelli	MONDO				17 Apr 2020	Disease
MONDO:0003713			C0263638	Angiokeratoma circumscriptum	MONDO				17 Apr 2020	Disease
MONDO:0003714			C1511206	Bladder urachal squamous cell carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003715			C2931202	Bladder urachal carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003716			C1377909	Renal pelvis papillary urothelial carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003717			C0853688	Renal pelvis papillary tumor	MONDO				17 Apr 2020	Disease
MONDO:0003718			C0265090	Occlusion precerebral artery	MONDO				17 Apr 2020	Disease
MONDO:0003719			C0346260	Renal pelvis neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003720			C0238208	Kidney fibrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003721			C1335747	Kidney osteogenic sarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003722			C1334227	Internal auditory canal meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003723			CN273531	Blunt duct adenosis of breast	MONDO				17 Apr 2020	Disease
MONDO:0003724			C1332628	Non-proliferative fibrocystic change of the breast	MONDO				17 Apr 2020	Disease
MONDO:0003725			C0085750	Breast adenosis	MONDO				17 Apr 2020	Disease
MONDO:0003726			C1332314	Apocrine adenosis of breast	MONDO				17 Apr 2020	Disease
MONDO:0003727			C0233711	Animal phobia	MONDO				17 Apr 2020	Disease
MONDO:0003728			C1332630	Breast fibrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003729			C0887846	Aleukemic leukemia cutis	MONDO				17 Apr 2020	Disease
MONDO:0003730			C0877858	Aleukemic leukemia	MONDO				17 Apr 2020	Disease
MONDO:0003731			C1370506	Adult central nervous system teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003732			C1332194	Adult central nervous system mature teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003733			C1332886	Central nervous system mature teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003734			C1332193	Adult central nervous system immature teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003735			C1332883	Central nervous system immature teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003736				Cancerophobia	MONDO				17 Apr 2020	Disease
MONDO:0003737			C1515288	Malignant testicular Leydig cell tumor	MONDO				17 Apr 2020	Disease
MONDO:0003738			C0398694	Selective IgE deficiency disease	MONDO				17 Apr 2020	Disease
MONDO:0003739			C1335942	Selective immunoglobulin deficiency disease	MONDO				17 Apr 2020	Disease
MONDO:0003740			C0853870	AIDS phobia	MONDO				17 Apr 2020	Disease
MONDO:0003741			C1515285	Juvenile type testicular granulosa cell tumor	MONDO				17 Apr 2020	Disease
MONDO:0003742			C1332844	Heart fibrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003743			C1334567	Heart malignant hemangiopericytoma	MONDO				17 Apr 2020	Disease
MONDO:0003744			C0279687	Spindle cell intraocular melanoma	MONDO				17 Apr 2020	Disease
MONDO:0003745			C1333027	Choroid spindle cell melanoma	MONDO				17 Apr 2020	Disease
MONDO:0003746			C1333052	Ciliary body spindle cell melanoma	MONDO				17 Apr 2020	Disease
MONDO:0003747			C1336699	Telangiectatic glomangioma	MONDO				17 Apr 2020	Disease
MONDO:0003748			C0344318	Flying phobia	MONDO				17 Apr 2020	Disease
MONDO:0003749			C0014852	Esophageal disorder	MONDO				28 Feb 2022	Disease
MONDO:0003750			C0278754	Childhood central nervous system germ cell tumor	MONDO				17 Apr 2020	Disease
MONDO:0003751			C0279014	Childhood germ cell tumor	MONDO				17 Apr 2020	Disease
MONDO:0003752			C1333645	Frontal sinus Schneiderian papilloma	MONDO				17 Apr 2020	Disease
MONDO:0003753			C0339826	Nasal vestibule squamous papilloma	MONDO				17 Apr 2020	Disease
MONDO:0003755			C1518361	Urinary tract non-invasive transitional cell neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003757			C0030486	Paraplegia	MONDO				16 Feb 2016	Disease
MONDO:0003758			C0796663	Childhood testicular germ cell tumor	MONDO				17 Apr 2020	Disease
MONDO:0003759			C1332993	Childhood ovarian yolk sac tumor	MONDO				17 Apr 2020	Disease
MONDO:0003760			C0796664	Pediatric ovarian germ cell tumor	MONDO				17 Apr 2020	Disease
MONDO:0003761			C1334386	Leptomeningeal melanoma	MONDO				17 Apr 2020	Disease
MONDO:0003762			C1334596	Malignant leptomeningeal tumor	MONDO				17 Apr 2020	Disease
MONDO:0003763			C0236816	Acute stress disorder	MONDO				17 Apr 2020	Disease
MONDO:0003764			C1332976	Pediatric leptomeningeal melanoma	MONDO				17 Apr 2020	Disease
MONDO:0003765			C1332204	Adult leptomeningeal melanoma	MONDO				17 Apr 2020	Disease
MONDO:0003766			C0346902	Thalamic cancer	MONDO				17 Apr 2020	Disease
MONDO:0003767				Mitral valve disorder	MONDO				28 Feb 2022	Disease
MONDO:0003768			C1516424	Signet ring cell variant cervical mucinous adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003769			C1333996	Herpetic gastritis	MONDO				04 Jun 2020	Infectious disease
MONDO:0003770			C1336738	Thoracic spinal canal and spinal cord meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003771			C1334298	Jugular foramen meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003772			C0542564	Cerebral meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003773			C1334236	Intracerebral cystic meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003774			C0751303	Cerebral convexity meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003775			C1334380	Lateral ventricle meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003776			C1335751	Renal pelvis inverted papilloma	MONDO				17 Apr 2020	Disease
MONDO:0003777			C1514844	Renal pelvis urothelial papilloma	MONDO				17 Apr 2020	Disease
MONDO:0003778			C0398686	Inborn errors of immunity	MONDO				19 Apr 2022	Disease
MONDO:0003780			C1274233	T-cell immunodeficiency	MONDO				17 Apr 2020	Disease
MONDO:0003781			C0006277	Bronchitis	MONDO				16 Feb 2016	Finding
MONDO:0003782			C1519851	Uterine corpus epithelioid leiomyosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003783			C0024312	Lymphopenia	MONDO				16 Feb 2016	Finding
MONDO:0003784			C0347095	Nasal cavity carcinoma in situ	MONDO				17 Apr 2020	Disease
MONDO:0003785			C0023530	Leukopenia	MONDO				16 Feb 2016	Finding
MONDO:0003786			C1333006	Childhood testicular choriocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003787			C1333009	Childhood testicular mixed germ cell cancer	MONDO				17 Apr 2020	Disease
MONDO:0003788			C1333007	Childhood embryonal testis carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003789			C0879257	Hereditary papillary renal cell carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003790			C1514522	Prostatic urethra urothelial carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003791			C1514523	Prostatic urethral cancer	MONDO				17 Apr 2020	Disease
MONDO:0003792			C0392998	Ovarian carcinosarcoma	MONDO				16 Feb 2016	Disease
MONDO:0003795			C2212006	Ovarian small cell carcinoma	MONDO				16 Feb 2016	Disease
MONDO:0003796			C1335681	Rectum Kaposi sarcoma	MONDO				17 Apr 2020	Infectious disease
MONDO:0003799			C0009763	Conjunctivitis	MONDO				16 Feb 2016	Finding
MONDO:0003800			C1333158	Conventional malignant hemangiopericytoma	MONDO				17 Apr 2020	Disease
MONDO:0003801			C1333159	Corneal intraepithelial neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003802			C0153629	Cornea cancer	MONDO				17 Apr 2020	Disease
MONDO:0003803		NOTCH1	C1260873	Aortic valve disorder	MONDO		19 Mar 2021			
MONDO:0003804				Blood protein disease	MONDO				22 Jan 2021	Disease
MONDO:0003805				Malignant pericardial mesothelioma	MONDO				17 Apr 2020	Disease
MONDO:0003806			C1336751	Thyroid hyalinizing trabecular adenoma	MONDO				17 Apr 2020	Disease
MONDO:0003808			C1334675	Mediastinal extraskeletal osteosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003809			C1334598	Malignant mediastinum hemangiopericytoma	MONDO				17 Apr 2020	Disease
MONDO:0003810			C1511187	Bladder diffuse clear cell adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003811			C0346166	Ovarian seromucinous tumor	MONDO				17 Apr 2020	Disease
MONDO:0003812			C1518231	Ovarian endometrial cancer	MONDO				17 Apr 2020	Disease
MONDO:0003813			C0476121	Ovarian papillary tumor	MONDO				17 Apr 2020	Disease
MONDO:0003816			C0158073	Articular cartilage disorder	MONDO				28 Feb 2022	Disease
MONDO:0003818			C1332991	Childhood mature teratoma of the ovary	MONDO				17 Apr 2020	Disease
MONDO:0003819			C1332992	Childhood teratoma of the ovary	MONDO				17 Apr 2020	Disease
MONDO:0003820			C1334637	Mature ovarian teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003821			C1518691	Ovarian biphasic or triphasic teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003822			C1518358	Non-invasive bladder papillary urothelial neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003824			C0879606	Hereditary kidney oncocytoma	MONDO				17 Apr 2020	Disease
MONDO:0003826			C1334680	Mediastinum seminoma	MONDO				17 Apr 2020	Disease
MONDO:0003827			C0859960	Transient hypogammaglobulinemia	MONDO				17 Apr 2020	Disease
MONDO:0003828			C1334587	Growth hormone-producing pituitary gland carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003829			C1518879	Chromophil adenoma of the kidney	MONDO				17 Apr 2020	Disease
MONDO:0003830			C1519706	Type 1 papillary adenoma of the kidney	MONDO				17 Apr 2020	Disease
MONDO:0003831			C1519710	Type 2 papillary adenoma of the kidney	MONDO				17 Apr 2020	Disease
MONDO:0003832			C0272242	Complement deficiency	MONDO				16 Feb 2016	Finding
MONDO:0003834			C1333763	Gastric cardia carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003835			C1333762	Gastric cardia adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003836			C1334627	Malignant thyroid stimulating hormone producing neoplasm of pituitary gland	MONDO				17 Apr 2020	Disease
MONDO:0003837			C2362538	TSH producing pituitary tumor	MONDO				17 Apr 2020	Disease
MONDO:0003839			C2212014	Ovarian mucinous adenocarcinofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003840			C1333411	Epicardium lipoma	MONDO				17 Apr 2020	Disease
MONDO:0003841			C1332849	Heart lipoma	MONDO				17 Apr 2020	Disease
MONDO:0003842			C0278594	Childhood cerebellar astrocytic neoplasm	MONDO				17 Apr 2020	Disease
MONDO:0003843			C1332907	Cerebral hemisphere lipoma	MONDO				17 Apr 2020	Disease
MONDO:0003844			C1332885	Central nervous system lipoma	MONDO				17 Apr 2020	Disease
MONDO:0003846			C0341110	Viral esophagitis	MONDO				04 Jun 2020	Infectious disease
MONDO:0003848			C1333375	Ectopic thymus	MONDO				17 Apr 2020	Disease
MONDO:0003849			C1333071	Clivus chordoma	MONDO				17 Apr 2020	Disease
MONDO:0003850			C1333072	Clivus chondroid chordoma	MONDO				17 Apr 2020	Disease
MONDO:0003851			C1518715	Ovarian fetiform teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003852			C1335181	Ovarian solid teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003853			C0238016	Bartholin gland adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003856			C0279547	Adult malignant hemangiopericytoma	MONDO				17 Apr 2020	Disease
MONDO:0003857				Adult intracranial malignant hemangiopericytoma	MONDO				17 Apr 2020	Disease
MONDO:0003858			C1332308	Anterior optic tract meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003859			C1332551	Bilateral meningioma of optic nerve	MONDO				17 Apr 2020	Disease
MONDO:0003860			C1263882	Cerebellopontine angle meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003861			C2202743	Vulvar eccrine adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003862			C1321709	Melanotic psammomatous malignant peripheral nerve sheath tumor	MONDO				17 Apr 2020	Disease
MONDO:0003863			C0474847	Malignant melanocytic neoplasm of the peripheral nerve sheath	MONDO				17 Apr 2020	Disease
MONDO:0003864			C1302547	Chronic lymphocytic leukemia/small lymphocytic lymphoma	MONDO				17 Apr 2020	Disease
MONDO:0003865			C0346037	Acral lentiginous melanoma	MONDO				01 Sep 2021	Disease
MONDO:0003866			C1333974	Liver extraskeletal osteosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003867			C1266112	Diffuse meningeal melanocytosis	MONDO				17 Apr 2020	Disease
MONDO:0003868			C1332302	Anterior foramen magnum meningioma	MONDO				17 Apr 2020	Disease
MONDO:0003869			C0278600	Childhood brain stem glioma	MONDO				22 Apr 2020	Disease
MONDO:0003870			C1332950	Childhood brainstem astrocytoma	MONDO				17 Apr 2020	Disease
MONDO:0003872			C1335175	Ovarian papillary cystadenoma	MONDO				17 Apr 2020	Disease
MONDO:0003873			C1335183	Ovarian surface papilloma	MONDO				17 Apr 2020	Disease
MONDO:0003874			C1335178	Ovarian serous surface papillary adenocarcinoma	MONDO				19 Apr 2022	Disease
MONDO:0003875			C1332955	Childhood central nervous system mature teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003876			C0920196	Eyelid carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003879			C1518711	Ovarian endometrioid adenocarcinofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003880			C0334353	Ceruminous carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003881			C2202741	Vulvar apocrine adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003882			C1332879	Central nervous system fibrosarcoma	MONDO				17 Apr 2020	Disease
MONDO:0003884			C1335684	Lipoma of the rectum	MONDO				17 Apr 2020	Disease
MONDO:0003885			C1333114	Colorectal lipoma	MONDO				17 Apr 2020	Disease
MONDO:0003886			C1377844	Mucinous cystadenofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003887			C1518723	Ovarian mucinous adenofibroma	MONDO				17 Apr 2020	Disease
MONDO:0003888			C1333008	Childhood testicular mixed embryonal carcinoma and teratoma	MONDO				17 Apr 2020	Disease
MONDO:0003889			C1512737	Infiltrating bladder urothelial carcinoma, clear cell variant	MONDO				17 Apr 2020	Disease
MONDO:0003890			C1334281	Infiltrating bladder urothelial carcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003891			C1332563	Bladder signet ring cell adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003892			C1332137	Acinar lung adenocarcinoma	MONDO				17 Apr 2020	Disease
MONDO:0003893			C1514910	Rete testis adenoma	MONDO				17 Apr 2020	Disease
