DiseaseID	DiseaseName	SourceName	ConceptID	a	LastModified	Category
HP:0100113	Cone-shaped epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022308		16 Feb 2016	Finding
HP:0100114	Enlarged epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022307		16 Feb 2016	Finding
HP:0100115	Fragmentation of the epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022306		16 Feb 2016	Finding
HP:0100116	Irregular epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022305		16 Feb 2016	Finding
HP:0100117	Ivory epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022304		16 Feb 2016	Finding
HP:0100118	Pseudoepiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022303		16 Feb 2016	Finding
HP:0100119	Small epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022302		16 Feb 2016	Finding
HP:0100120	Stippling of the epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022301		16 Feb 2016	Finding
HP:0100121	Triangular epiphysis of the middle phalanx of the 2nd toe	Human Phenotype Ontology	C4022300		16 Feb 2016	Finding
HP:0100122	Absent epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022299		16 Feb 2016	Finding
HP:0100123	Bracket epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022298		16 Feb 2016	Finding
HP:0100124	Cone-shaped epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022297		16 Feb 2016	Finding
HP:0100125	Enlarged epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022296		16 Feb 2016	Finding
HP:0100126	Fragmentation of the epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022295		16 Feb 2016	Finding
HP:0100127	Irregular epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022294		16 Feb 2016	Finding
HP:0100128	Ivory epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022293		16 Feb 2016	Finding
HP:0100129	Pseudoepiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022292		16 Feb 2016	Finding
HP:0100130	Small epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022291		16 Feb 2016	Finding
HP:0100131	Stippling of the epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022290		16 Feb 2016	Finding
HP:0100132	Triangular epiphysis of the proximal phalanx of the 2nd toe	Human Phenotype Ontology	C4022289		16 Feb 2016	Finding
HP:0100133	Abnormality of the pubic hair	Human Phenotype Ontology	C4022288		16 Feb 2016	Finding
HP:0100134	Abnormality of the axillary hair	Human Phenotype Ontology	C4022287		16 Feb 2016	Finding
HP:0100135	Absent epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022286		16 Feb 2016	Finding
HP:0100136	Bracket epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022285		16 Feb 2016	Finding
HP:0100137	Cone-shaped epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022284		16 Feb 2016	Finding
HP:0100138	Enlarged epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022283		16 Feb 2016	Finding
HP:0100139	Fragmentation of the epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022282		16 Feb 2016	Finding
HP:0100140	Irregular epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022281		16 Feb 2016	Finding
HP:0100141	Ivory epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022280		16 Feb 2016	Finding
HP:0100142	Pseudoepiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022279		16 Feb 2016	Finding
HP:0100143	Small epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022278		16 Feb 2016	Finding
HP:0100144	Stippling of the epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022277		16 Feb 2016	Finding
HP:0100145	Triangular epiphysis of the distal phalanx of the 3rd toe	Human Phenotype Ontology	C4022276		16 Feb 2016	Finding
HP:0100146	Absent epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022275		16 Feb 2016	Finding
HP:0100147	Bracket epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022274		16 Feb 2016	Finding
HP:0100148	Cone-shaped epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022273		16 Feb 2016	Finding
HP:0100149	Enlarged epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022272		16 Feb 2016	Finding
HP:0100150	Fragmentation of the epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022271		16 Feb 2016	Finding
HP:0100151	Irregular epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022270		16 Feb 2016	Finding
HP:0100152	Ivory epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022269		16 Feb 2016	Finding
HP:0100153	Pseudoepiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022268		16 Feb 2016	Finding
HP:0100154	Small epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022267		16 Feb 2016	Finding
HP:0100155	Stippling of the epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022266		16 Feb 2016	Finding
HP:0100156	Triangular epiphysis of the middle phalanx of the 3rd toe	Human Phenotype Ontology	C4022265		16 Feb 2016	Finding
HP:0100157	Absent epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022264		16 Feb 2016	Finding
HP:0100158	Bracket epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022263		16 Feb 2016	Finding
HP:0100159	Cone-shaped epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022262		16 Feb 2016	Finding
HP:0100160	Enlarged epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022261		16 Feb 2016	Finding
HP:0100161	Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022260		16 Feb 2016	Finding
HP:0100162	Irregular epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022259		16 Feb 2016	Finding
HP:0100163	Ivory epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022258		16 Feb 2016	Finding
HP:0100164	Pseudoepiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022257		16 Feb 2016	Finding
HP:0100165	Small epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022256		16 Feb 2016	Finding
HP:0100166	Stippling of the epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022255		16 Feb 2016	Finding
HP:0100167	Triangular epiphysis of the proximal phalanx of the 3rd toe	Human Phenotype Ontology	C4022254		16 Feb 2016	Finding
HP:0100168	Fragmented epiphyses	Human Phenotype Ontology	C4022253		16 Feb 2016	Finding
HP:0100169	Absent epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022252		16 Feb 2016	Finding
HP:0100170	Bracket epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022251		16 Feb 2016	Finding
HP:0100171	Cone-shaped epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022250		16 Feb 2016	Finding
HP:0100172	Enlarged epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022249		16 Feb 2016	Finding
HP:0100173	Fragmentation of the epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022248		16 Feb 2016	Finding
HP:0100174	Irregular epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022247		16 Feb 2016	Finding
HP:0100175	Ivory epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022246		16 Feb 2016	Finding
HP:0100176	Pseudoepiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022245		16 Feb 2016	Finding
HP:0100177	Small epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022244		16 Feb 2016	Finding
HP:0100178	Stippling of the epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022243		16 Feb 2016	Finding
HP:0100179	Triangular epiphysis of the distal phalanx of the 4th toe	Human Phenotype Ontology	C4022242		16 Feb 2016	Finding
HP:0100180	Absent epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022241		16 Feb 2016	Finding
HP:0100181	Bracket epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022240		16 Feb 2016	Finding
HP:0100182	Cone-shaped epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022239		16 Feb 2016	Finding
HP:0100183	Enlarged epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022238		16 Feb 2016	Finding
HP:0100184	Fragmentation of the epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022237		16 Feb 2016	Finding
HP:0100185	Irregular epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022236		16 Feb 2016	Finding
HP:0100186	Ivory epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022235		16 Feb 2016	Finding
HP:0100187	Pseudoepiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022234		16 Feb 2016	Finding
HP:0100188	Small epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022233		16 Feb 2016	Finding
HP:0100189	Stippling of the epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022232		16 Feb 2016	Finding
HP:0100190	Triangular epiphysis of the middle phalanx of the 4th toe	Human Phenotype Ontology	C4022231		16 Feb 2016	Finding
HP:0100191	Absent epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022230		16 Feb 2016	Finding
HP:0100192	Bracket epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022229		16 Feb 2016	Finding
HP:0100193	Cone-shaped epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022228		16 Feb 2016	Finding
HP:0100194	Enlarged epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022227		16 Feb 2016	Finding
HP:0100195	Fragmentation of the epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022226		16 Feb 2016	Finding
HP:0100196	Irregular epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022225		16 Feb 2016	Finding
HP:0100197	Ivory epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022224		16 Feb 2016	Finding
HP:0100198	Pseudoepiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022223		16 Feb 2016	Finding
HP:0100199	Small epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022222		16 Feb 2016	Finding
HP:0100200	Stippling of the epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022221		16 Feb 2016	Finding
HP:0100201	Triangular epiphysis of the proximal phalanx of the 4th toe	Human Phenotype Ontology	C4022220		16 Feb 2016	Finding
HP:0100202	Absent epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022219		16 Feb 2016	Finding
HP:0100203	Bracket epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022218		16 Feb 2016	Finding
HP:0100204	Cone-shaped epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022217		16 Feb 2016	Finding
HP:0100205	Enlarged epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022216		16 Feb 2016	Finding
HP:0100206	Fragmentation of the epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022215		16 Feb 2016	Finding
HP:0100207	Irregular epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022214		16 Feb 2016	Finding
HP:0100208	Ivory epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022213		16 Feb 2016	Finding
HP:0100209	Pseudoepiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022212		16 Feb 2016	Finding
HP:0100210	Small epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022211		16 Feb 2016	Finding
HP:0100211	Stippling of the epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022210		16 Feb 2016	Finding
HP:0100212	Triangular epiphysis of the distal phalanx of the 5th toe	Human Phenotype Ontology	C4022209		16 Feb 2016	Finding
HP:0100213	Absent epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022208		16 Feb 2016	Finding
HP:0100214	Bracket epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022207		16 Feb 2016	Finding
HP:0100215	Cone-shaped epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022206		16 Feb 2016	Finding
HP:0100216	Enlarged epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022205		16 Feb 2016	Finding
HP:0100217	Fragmentation of the epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022204		16 Feb 2016	Finding
HP:0100218	Irregular epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022203		16 Feb 2016	Finding
HP:0100219	Ivory epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022202		16 Feb 2016	Finding
HP:0100220	Pseudoepiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022201		16 Feb 2016	Finding
HP:0100221	Small epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022200		16 Feb 2016	Finding
HP:0100222	Stippling of the epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022199		16 Feb 2016	Finding
HP:0100223	Triangular epiphysis of the middle phalanx of the 5th toe	Human Phenotype Ontology	C4022198		16 Feb 2016	Finding
HP:0100224	Absent epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022197		16 Feb 2016	Finding
HP:0100225	Bracket epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022196		16 Feb 2016	Finding
HP:0100226	Cone-shaped epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022195		16 Feb 2016	Finding
HP:0100227	Enlarged epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022194		16 Feb 2016	Finding
HP:0100228	Fragmentation of the epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022193		16 Feb 2016	Finding
HP:0100229	Irregular epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022192		16 Feb 2016	Finding
HP:0100230	Ivory epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022191		16 Feb 2016	Finding
HP:0100231	Pseudoepiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022190		16 Feb 2016	Finding
HP:0100232	Small epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022189		16 Feb 2016	Finding
HP:0100233	Stippling of the epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022188		16 Feb 2016	Finding
HP:0100234	Triangular epiphysis of the proximal phalanx of the 5th toe	Human Phenotype Ontology	C4022187		16 Feb 2016	Finding
HP:0100235	Synostosis involving bones of the toes	Human Phenotype Ontology	C4022186		16 Feb 2016	Finding
HP:0100237	Proximal foot symphalangism	Human Phenotype Ontology	C4022185		02 Apr 2017	Finding
HP:0100238	Synostosis involving bones of the upper limbs	Human Phenotype Ontology	C4022184		16 Feb 2016	Finding
HP:0100240	Synostosis of joints	Human Phenotype Ontology	C0332790		16 Feb 2016	Finding
HP:0100241	Ectopic respiratory mucosa	Human Phenotype Ontology	C4022182		16 Feb 2016	Finding
HP:0100242	Sarcoma	Human Phenotype Ontology	C1261473		16 Feb 2016	Disease
HP:0100243	Leiomyosarcoma	Human Phenotype Ontology	C0023269		16 Feb 2016	Disease
HP:0100244	Fibrosarcoma	Human Phenotype Ontology	C0016057		01 Sep 2021	Disease
HP:0100246	Osteoma	Human Phenotype Ontology	C0029440		16 Feb 2016	Finding
HP:0100247	Recurrent singultus	Human Phenotype Ontology	C0744897		16 Feb 2016	Finding
HP:0100248	Hemiballismus	Human Phenotype Ontology	C0221169		16 Feb 2016	Finding
HP:0100249	Calcification of muscles	Human Phenotype Ontology	C2960760		16 Feb 2016	Finding
HP:0100250	Meningeal calcification	Human Phenotype Ontology	C4022181		16 Feb 2016	Finding
HP:0100251	Multiple central nervous system lipomas	Human Phenotype Ontology	C4022180		18 Nov 2021	Finding
HP:0100252	Diaphyseal dysplasia	Human Phenotype Ontology	C0011989	131300.0	16 Feb 2016	Disease
HP:0100253	Abnormality of the medullary cavity of the long bones	Human Phenotype Ontology	C4021027		16 Feb 2016	Finding
HP:0100254	Stenosis of the medullary cavity of the long bones	Human Phenotype Ontology	C4022179		16 Feb 2016	Finding
HP:0100256	Senile plaques	Human Phenotype Ontology	C0333463		16 Feb 2016	Finding
HP:0100257	Ectrodactyly	Human Phenotype Ontology	C0265554		10 Feb 2022	Disease
HP:0100258	Preaxial polydactyly	Human Phenotype Ontology	C0345354		16 Feb 2016	Finding
HP:0100259	Postaxial polydactyly	Human Phenotype Ontology	C0220697		22 Jan 2019	Disease
HP:0100260	Mesoaxial polydactyly	Human Phenotype Ontology	C1848595		16 Feb 2016	Finding
HP:0100261	Abnormal tendon morphology	Human Phenotype Ontology	C4021026		16 Feb 2016	Finding
HP:0100262	Synostosis involving digits	Human Phenotype Ontology	C4022178		16 Feb 2016	Finding
HP:0100263	Distal symphalangism	Human Phenotype Ontology	C1861401	185700.0	19 Apr 2022	Disease
HP:0100264	Proximal symphalangism	Human Phenotype Ontology	C1861385		01 Sep 2021	Disease
HP:0100265	Synostosis of metacarpals/metatarsals	Human Phenotype Ontology	C4022177		16 Feb 2016	Finding
HP:0100266	Synostosis of carpals/tarsals	Human Phenotype Ontology	C4021025		16 Feb 2016	Finding
HP:0100267	Lip pit	Human Phenotype Ontology	C0341059		16 Feb 2016	Finding
HP:0100268	Upper lip pit	Human Phenotype Ontology	C4022176		16 Feb 2016	Finding
HP:0100269	Paramedian lip pit	Human Phenotype Ontology	C4022175		16 Feb 2016	Finding
HP:0100270	Abnormality of dorsoventral patterning of the limbs	Human Phenotype Ontology	C4022174		16 Feb 2016	Finding
HP:0100271	Hyponasal speech	Human Phenotype Ontology	C4022173		16 Feb 2016	Finding
HP:0100272	Branchial sinus	Human Phenotype Ontology	C0266624		16 Feb 2016	Finding
HP:0100274	Gustatory lacrimation	Human Phenotype Ontology	C1862052		16 Feb 2016	Finding
HP:0100275	Diffuse cerebellar atrophy	Human Phenotype Ontology	C1854699		16 Feb 2016	Finding
HP:0100276	Skin pit	Human Phenotype Ontology	C4022172		16 Feb 2016	Finding
HP:0100277	Periauricular skin pits	Human Phenotype Ontology	C4022171		16 Feb 2016	Finding
HP:0100279	Ulcerative colitis	Human Phenotype Ontology	C0009324		16 Feb 2016	Disease
