COSMIC_PHENOTYPE_ID,SITE_PRIMARY,SITE_SUBTYPE1,SITE_SUBTYPE2,SITE_SUBTYPE3,HISTOLOGY,HIST_SUBTYPE1,HIST_SUBTYPE2,HIST_SUBTYPE3,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC,NCI,EFO
COSO28844818,colon,right,NS,NS,lymphoma,diffuse_large_B_cell,NS,NS,haematopoietic_and_lymphoid_tissue,large_intestine,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS,C96503,http://www.ebi.ac.uk/efo/EFO_1000191
COSO28994818,duodenum,NS,NS,NS,lymphoma,diffuse_large_B_cell,NS,NS,haematopoietic_and_lymphoid_tissue,small_intestine,NS,NS,lymphoid_neoplasm,diffuse_large_B_cell_lymphoma,NS,NS,C96055,http://www.ebi.ac.uk/efo/EFO_1000534
COSO31315680,NS,NS,NS,NS,mesothelioma,NS,NS,NS,NS,NS,NS,NS,mesothelioma,NS,NS,NS,C4456,http://www.ebi.ac.uk/efo/EFO_1000355
COSO97526553,testis,tunica_vaginalis,NS,NS,mesothelioma,epithelioid,NS,NS,testis,tunica_vaginalis,NS,NS,mesothelioma,epithelial,NS,NS,C7985,http://www.ebi.ac.uk/efo/EFO_0006452
COSO97536553,pericardium,NS,NS,NS,mesothelioma,epithelioid,NS,NS,pericardium,NS,NS,NS,mesothelioma,epithelial,NS,NS,C7985,http://www.ebi.ac.uk/efo/EFO_0006452
COSO27984886,blood_bone_marrow,NS,NS,NS,normal,NS,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,other,normal,NS,NS,C13051,http://purl.obolibrary.org/obo/UBERON_0012429
COSO279810573,blood_bone_marrow,NS,NS,NS,myeloproliferative_neoplasm,chronic_phase,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myeloproliferative_neoplasm,NS,NS,C4345,http://www.ebi.ac.uk/efo/EFO_0004251
COSO29824886,liver,NS,NS,NS,normal,NS,NS,NS,liver,NS,NS,NS,other,normal,NS,NS,C12801,
COSO290212867,endometrium,NS,NS,NS,carcinoma,mixed,NS,NS,endometrium,NS,NS,NS,carcinoma,mixed_cell_carcinoma,NS,NS,C7359,http://www.ebi.ac.uk/efo/EFO_0005232
COSO31844862,peritoneum,NS,NS,NS,carcinoma,NS,NS,NS,peritoneum,NS,NS,NS,carcinoma,NS,NS,NS,C40022,http://purl.obolibrary.org/obo/MONDO_0015686
COSO28545360,colon,ascending,NS,NS,serrated_polyp,sessile,NS,NS,large_intestine,colon,ascending,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28615360,colon,transverse,NS,NS,serrated_polyp,sessile,NS,NS,large_intestine,colon,transverse,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28665360,rectum,NS,NS,NS,serrated_polyp,sessile,NS,NS,large_intestine,rectum,NS,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C5619,http://www.ebi.ac.uk/efo/EFO_1000502
COSO28565360,colon,descending,NS,NS,hyperplastic_polyp,typical,NS,NS,large_intestine,colon,descending,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28695360,colon,sigmoid,NS,NS,hyperplastic_polyp,typical,NS,NS,large_intestine,colon,sigmoid,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28615360,colon,transverse,NS,NS,hyperplastic_polyp,microvesicular,NS,NS,large_intestine,colon,transverse,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28695360,colon,sigmoid,NS,NS,hyperplastic_polyp,microvesicular,NS,NS,large_intestine,colon,sigmoid,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28565360,colon,splenic_flexure,NS,NS,hyperplastic_polyp,microvesicular,NS,NS,large_intestine,colon,descending,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28695360,colon,sigmoid,NS,NS,polyp,microvesicular_hyperplastic-sessile_serrated,NS,NS,large_intestine,colon,sigmoid,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28615360,colon,transverse,NS,NS,polyp,mixed_hyperplastic-sessile_serrated,NS,NS,large_intestine,colon,transverse,NS,serrated_polyp,hyperplastic_polyp,NS,NS,C4930,
COSO28664826,rectum,NS,NS,NS,adenocarcinoma,glandular,intestinal_type,NS,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS,C9383,http://www.ebi.ac.uk/efo/EFO_0005631
COSO28664826,rectum,NS,NS,NS,carcinoma,signet_ring_cell,NS,NS,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS,C9383,http://www.ebi.ac.uk/efo/EFO_0005631
COSO279817576,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid,post_mastocytosis,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_associated_with_mastocytosis,NS,NS,C9284,http://www.ebi.ac.uk/efo/EFO_1000559
COSO27984905,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid,post_atypical_bcr_abl_negative_CML,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,NS,NS,C3171,http://www.ebi.ac.uk/efo/EFO_0000222
COSO279817891,blood_bone_marrow,NS,NS,NS,myelodysplastic_syndrome,post_non-DS_transient_myeloproliferative_disorder,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,myelodysplastic_syndrome,secondary,NS,C3247,http://www.ebi.ac.uk/efo/EFO_0000198
COSO296411309,kidney,NS,NS,NS,carcinoma,clear_cell_tubulopapillary,NS,NS,kidney,NS,NS,NS,other,angiomyoadenomatous_tumour,NS,NS,C121955,http://www.ebi.ac.uk/efo/EFO_1000507
COSO379117596,adrenal_gland,bilateral_right,NS,NS,carcinoma,virilizing_syndrome_producing,metachronous,NS,adrenal_gland,adrenal_gland,NS,NS,adrenal_cortical_carcinoma,virilizing_syndrome_producing,NS,NS,C9325,http://www.ebi.ac.uk/efo/EFO_1000796
COSO38076463,brain,parietal_lobe,NS,NS,glioma,oligodendroglioma,grade_III,NS,central_nervous_system,parietal_lobe,NS,NS,glioma,oligodendroglioma_Grade_III,anaplastic,NS,C4326,http://www.ebi.ac.uk/efo/EFO_0002501
COSO29096562,skin,NS,NS,NS,lymphoma,cutaneous_T_cell,mycosis_fungoides,NS,haematopoietic_and_lymphoid_tissue,skin,NS,NS,lymphoid_neoplasm,mycosis_fungoides-Sezary_syndrome,NS,NS,C9265,
COSO29096562,skin,NS,NS,NS,lymphoma,cutaneous_T_cell,Sezary_syndrome,NS,haematopoietic_and_lymphoid_tissue,skin,NS,NS,lymphoid_neoplasm,mycosis_fungoides-Sezary_syndrome,NS,NS,C9265,
COSO29646650,kidney,NS,NS,NS,nephroma,mesoblastic,congenital,cellular,kidney,NS,NS,NS,other,mesoblastic_nephroma,NS,NS,C6569,
COSO29646650,kidney,NS,NS,NS,nephroma,mesoblastic,congenital,classical,kidney,NS,NS,NS,other,mesoblastic_nephroma,NS,NS,C6569,
COSO29646650,kidney,NS,NS,NS,nephroma,mesoblastic,congenital,mixed,kidney,NS,NS,NS,other,mesoblastic_nephroma,NS,NS,C6569,
COSO333211597,palm,NS,NS,NS,fibrosarcoma,infantile,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,hand,NS,congenital_(infantile)_fibrosarcoma,NS,NS,NS,C4244,
COSO362211597,lower_leg,NS,NS,NS,fibrosarcoma,congenital,infantile,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,lower_leg,NS,congenital_(infantile)_fibrosarcoma,NS,NS,NS,C4244,
COSO353711597,wrist,NS,NS,NS,fibrosarcoma,congenital,infantile,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,forearm,NS,congenital_(infantile)_fibrosarcoma,NS,NS,NS,C4244,
COSO574111597,ankle,NS,NS,NS,fibrosarcoma,congenital,infantile,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,ankle,NS,congenital_(infantile)_fibrosarcoma,NS,NS,NS,C4244,
COSO574211597,jaw_angle,NS,NS,NS,fibrosarcoma,congenital,infantile,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,jaw,NS,congenital_(infantile)_fibrosarcoma,NS,NS,NS,C4244,
COSO31355752,soft_tissue,NS,NS,NS,fibrosarcoma,adult_type,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,NS,NS,fibrosarcoma,NS,NS,NS,C6605,
COSO52095257,brain,occipital_lobe,NS,NS,glioma,NS,NS,NS,central_nervous_system,occipital_lobe,NS,NS,glioma,NS,NS,NS,C3059,http://www.ebi.ac.uk/efo/EFO_0005543
COSO36004841,stomach,antrum,NS,NS,gastrinoma,NS,NS,NS,stomach,NS,NS,NS,carcinoid-endocrine_tumour,NS,NS,NS,C4635,http://www.ebi.ac.uk/efo/EFO_1000275
COSO28395278,breast,NS,NS,NS,carcinoma,invasive_ductal,with_intraductal_component,NS,breast,NS,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C4017,http://www.ebi.ac.uk/efo/EFO_0006318
COSO283910667,breast,NS,NS,NS,adenocarcinoma,invasive_ductal,invasive_lobular_carcinoma,NS,breast,NS,NS,NS,carcinoma,ductolobular_carcinoma,NS,NS,C5160,http://www.ebi.ac.uk/efo/EFO_1000382
COSO29294830,nose,columella,NS,NS,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,sinonasal_and_nasal_cavity,NS,NS,carcinoma,squamous_cell_carcinoma,NS,NS,C68611,
COSO28864837,colorectal,NS,NS,NS,adenoma,protruded_type,NS,NS,large_intestine,NS,NS,NS,adenoma,NS,NS,NS,C5673,http://www.ebi.ac.uk/efo/EFO_0005406
COSO28864837,colorectal,NS,NS,NS,adenoma,laterally_spreading_granular,NS,NS,large_intestine,NS,NS,NS,adenoma,NS,NS,NS,C5673,http://www.ebi.ac.uk/efo/EFO_0005406
COSO28864837,colorectal,NS,NS,NS,adenoma,laterally_spreading_nongranular,NS,NS,large_intestine,NS,NS,NS,adenoma,NS,NS,NS,C5673,http://www.ebi.ac.uk/efo/EFO_0005406
COSO28396021,breast,right,NS,NS,myoepithelioma,malignant,arising_in_adenomyoepithelioma,NS,breast,NS,NS,NS,carcinoma,myoepithelial_carcinoma,NS,NS,C40395,
COSO34435381,mediastinum,lower,NS,NS,gastrointestinal_stromal_tumour,malignant,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,mediastinum,NS,gastrointestinal_stromal_tumour,NS,NS,NS,C3868,http://www.orpha.net/ORDO/Orphanet_44890
COSO32005968,pituitary,NS,NS,NS,adenoma,GH,evolved_from_aggressive_prolactinoma,NS,pituitary,NS,NS,NS,adenoma,GH,NS,NS,C7461,http://www.ebi.ac.uk/efo/EFO_1000287
COSO29004862,pancreas,NS,NS,NS,carcinoma,with_chronic_pancreatitis,NS,NS,pancreas,NS,NS,NS,carcinoma,NS,NS,NS,C3850,http://www.ebi.ac.uk/efo/EFO_0002618
COSO379111895,adrenal_gland,cortex,NS,NS,carcinoma,cortisol_and_virilizing_syndrome-producing,NS,NS,adrenal_gland,adrenal_gland,NS,NS,adrenal_cortical_carcinoma,cortisol_and_virilizing_syndrome-producing,NS,NS,C9325,http://www.ebi.ac.uk/efo/EFO_1000796
COSO37914803,adrenal_gland,cortex,NS,NS,carcinoma,cortisol_producing,NS,NS,adrenal_gland,adrenal_gland,NS,NS,adrenal_cortical_adenoma,cortisol_producing,NS,NS,C48449,http://www.ebi.ac.uk/efo/EFO_1000208
COSO379118487,adrenal_gland,cortex,NS,NS,carcinoma,non_functioning,NS,NS,adrenal_gland,adrenal_gland,NS,NS,adrenal_cortical_carcinoma,non_functioning,NS,NS,C9325,http://www.ebi.ac.uk/efo/EFO_1000796
COSO379111898,adrenal_gland,cortex,NS,NS,carcinoma,aldosterone_producing,NS,NS,adrenal_gland,adrenal_gland,NS,NS,adrenal_cortical_carcinoma,aldosterone_producing,NS,NS,C9325,http://www.ebi.ac.uk/efo/EFO_1000796
COSO36286294,thyroid,NS,NS,NS,microcarcinoma,papillary,associated_with_Hashimotos_thyroiditis,NS,thyroid,NS,NS,NS,carcinoma,papillary_carcinoma,NS,NS,C4035,http://www.ebi.ac.uk/efo/EFO_0000641
COSO36286294,thyroid,NS,NS,NS,carcinoma,papillary,associated_with_Hashimotos_thyroiditis,NS,thyroid,NS,NS,NS,carcinoma,papillary_carcinoma,NS,NS,C4035,http://www.ebi.ac.uk/efo/EFO_0000641
COSO362811056,thyroid,NS,NS,NS,Hashimotos_thyroiditis,atypical_cell_clusters,NS,NS,thyroid,NS,NS,NS,chronic_thyroiditis,Hashimotos_thyroiditis,NS,NS,C27191,http://www.ebi.ac.uk/efo/EFO_0003779
COSO34336169,buttock,NS,NS,NS,lipoma,NS,NS,NS,soft_tissue,fat,buttock,NS,lipoma,NS,NS,NS,C3192,http://www.ebi.ac.uk/efo/EFO_0000759
COSO288112961,mesosigmoid-mesentery,NS,NS,NS,fibrosarcoma,sclerosing_epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,small_intestine,NS,sclerosing_epithelioid_fibrosarcoma,NS,NS,NS,C49027,
COSO28816211,small_intestine,NS,NS,NS,sarcoma,fibromyxoid,low_grade,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,small_intestine,NS,fibrosarcoma,myxofibrosarcoma,NS,NS,C6496,
COSO320512966,prostate,NS,NS,NS,carcinoma,foamy_gland,NS,NS,prostate,NS,NS,NS,carcinoma,foamy_gland_carcinoma,NS,NS,C39882,http://www.ebi.ac.uk/efo/EFO_1000064
COSO32055770,prostate,NS,NS,NS,carcinoma,mucinous,NS,NS,prostate,NS,NS,NS,carcinoma,mucinous_carcinoma,NS,NS,C5537,http://www.ebi.ac.uk/efo/EFO_1000065
COSO32054826,prostate,NS,NS,NS,adenocarcinoma,acinar,with_glomeruloid_morphology,NS,prostate,NS,NS,NS,carcinoma,adenocarcinoma,NS,NS,C2919,http://www.ebi.ac.uk/efo/EFO_0000673
COSO38066453,brain,temporal_lobe,NS,NS,glioma,oligoastrocytoma,anaplastic,NS,central_nervous_system,temporal_lobe,NS,NS,glioma,oligoastrocytoma_Grade_III,anaplastic,NS,C6959,http://www.ebi.ac.uk/efo/EFO_0002500
COSO38086453,brain,frontal_lobe,NS,NS,glioma,oligoastrocytoma,anaplastic,NS,central_nervous_system,frontal_lobe,NS,NS,glioma,oligoastrocytoma_Grade_III,anaplastic,NS,C6959,http://www.ebi.ac.uk/efo/EFO_0002500
COSO38065261,brain,temporal_lobe,NS,NS,glioma,oligodendroglioma,NS,NS,central_nervous_system,temporal_lobe,NS,NS,glioma,oligodendroglioma,NS,NS,C9377,
COSO38085261,brain,frontal_lobe,NS,NS,glioma,oligodendroglioma,NS,NS,central_nervous_system,frontal_lobe,NS,NS,glioma,oligodendroglioma,NS,NS,C9377,
COSO60475261,brain,frontotemporal,NS,NS,glioma,oligodendroglioma,NS,NS,central_nervous_system,frontotemporal,NS,NS,glioma,oligodendroglioma,NS,NS,C9377,
COSO38086461,brain,frontal_lobe,NS,NS,glioma,oligoastrocytoma,NS,NS,central_nervous_system,frontal_lobe,NS,NS,glioma,oligoastrocytoma,NS,NS,C4050,http://www.ebi.ac.uk/efo/EFO_0000630
COSO38066461,brain,temporal_lobe,NS,NS,glioma,oligoastrocytoma,NS,NS,central_nervous_system,temporal_lobe,NS,NS,glioma,oligoastrocytoma,NS,NS,C4050,http://www.ebi.ac.uk/efo/EFO_0000630
COSO38076461,brain,parietal_lobe,NS,NS,glioma,oligoastrocytoma,NS,NS,central_nervous_system,parietal_lobe,NS,NS,glioma,oligoastrocytoma,NS,NS,C4050,http://www.ebi.ac.uk/efo/EFO_0000630
COSO38086463,brain,frontal_lobe,NS,NS,glioma,oligodendroglioma,anaplastic,NS,central_nervous_system,frontal_lobe,NS,NS,glioma,oligodendroglioma_Grade_III,anaplastic,NS,C4326,http://www.ebi.ac.uk/efo/EFO_0002501
COSO60476463,brain,frontotemporal,NS,NS,glioma,oligodendroglioma,anaplastic,NS,central_nervous_system,frontotemporal,NS,NS,glioma,oligodendroglioma_Grade_III,anaplastic,NS,C4326,http://www.ebi.ac.uk/efo/EFO_0002501
COSO362810671,thyroid,NS,NS,NS,carcinoma,papillary,mixed_conventional_and_follicular_variant,NS,thyroid,NS,NS,NS,carcinoma,papillary_carcinoma,mixed_variant,NS,C4035,http://www.ebi.ac.uk/efo/EFO_0000641
COSO28394862,breast,NS,NS,NS,carcinoma,spindle_cell,NS,NS,breast,NS,NS,NS,carcinoma,NS,NS,NS,C4872,http://www.ebi.ac.uk/efo/EFO_0000305
COSO28225754,bone,tibia,NS,NS,sarcoma,pleomorphic,undifferentiated,NS,bone,tibia,NS,NS,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,NS,NS,C8563,
COSO58685754,bone,clavicle,NS,NS,sarcoma,pleomorphic,undifferentiated,NS,bone,clavicle,NS,NS,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,NS,NS,C8563,
COSO282917366,brain,brainstem,NS,NS,medulloblastoma,WNT_subtype,NS,NS,central_nervous_system,brainstem,NS,NS,primitive_neuroectodermal_tumour-medulloblastoma,WNT_subtype,NS,NS,C3222,http://www.ebi.ac.uk/efo/EFO_0002939
COSO38066425,brain,temporal_lobe,NS,NS,xanthoastrocytoma,pleomorphic,grade_II,with_intermingled_spindle_and_multinucleated_giant_cells,central_nervous_system,temporal_lobe,NS,NS,glioma,astrocytoma_Grade_II,pleomorphic_xanthoastrocytoma,NS,C4323,http://purl.obolibrary.org/obo/MONDO_0016690
COSO288117374,small_intestine,NS,NS,NS,gastrointestinal_stromal_tumour,microscopic_GIST,diffuse_interstitial_cell_of Cajal_hyperplasia,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,small_intestine,NS,gastrointestinal_stromal_tumour,diffuse_interstitial_cell_of Cajal_hyperplasia,NS,NS,C5811,
COSO97456176,extremity,NS,NS,NS,rhabdomyosarcoma,alveolar,NS,NS,soft_tissue,striated_muscle,extremity,NS,rhabdomyosarcoma,alveolar,NS,NS,C3749,http://www.ebi.ac.uk/efo/EFO_0000248
COSO279818350,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid_FAB_M2,post_MPD,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_leukaemic_transformation_of_myeloproliferative_neoplasm,NS,NS,C25765,
COSO279818352,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid_FAB_M0,post_osteomyelofibrosis,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_leukaemic_transformation_of_primary_myelofibrosis,NS,NS,C25765,
COSO588312971,scapular_region,NS,NS,NS,lipoma,spindle_cell,NS,NS,soft_tissue,fat,shoulder,NS,lipoma,spindle_cell,NS,NS,C4254,
COSO588212971,upper_arm,NS,NS,NS,lipoma,spindle_cell,NS,NS,soft_tissue,fat,upper_arm,NS,lipoma,spindle_cell,NS,NS,C4254,
COSO683312971,back,NS,NS,NS,lipoma,spindle_cell,NS,NS,soft_tissue,fat,back,NS,lipoma,spindle_cell,NS,NS,C4254,
COSO279810627,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid_FAB_M2Eo,de_novo,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia,M2Eo,NS,C3171,http://www.ebi.ac.uk/efo/EFO_0000222
COSO279811101,blood_bone_marrow,NS,NS,NS,thrombosis,splenic_vein,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,other,splanchnic_vein_thrombosis,NS,NS,C99107,http://purl.obolibrary.org/obo/HP_0004936
COSO279811101,blood_bone_marrow,NS,NS,NS,thrombosis,abdominal_vein,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,other,splanchnic_vein_thrombosis,NS,NS,C99107,http://purl.obolibrary.org/obo/HP_0004936
COSO27985184,NS,NS,NS,NS,neoplasm,plasma_cell,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,plasma_cell_myeloma,NS,NS,C3242,http://www.ebi.ac.uk/efo/EFO_0001378
COSO279817564,NS,NS,NS,NS,neoplasm,T_cell,NS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,lymphoid_neoplasm,T_cell_leukaemia_not_otherwise_specified,NS,NS,C7539,http://www.ebi.ac.uk/efo/EFO_0004289
COSO30355191,salivary_gland,submandibular,left,NS,plasmacytoma,NS,NS,NS,haematopoietic_and_lymphoid_tissue,salivary_gland,NS,NS,lymphoid_neoplasm,plasmacytoma,NS,NS,C9349,http://www.ebi.ac.uk/efo/EFO_0006738
COSO37895278,ampulla_of_Vater,NS,NS,NS,adenocarcinoma,pancreatobiliary,NS,NS,pancreas,ampulla_of_Vater,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C9120,http://www.ebi.ac.uk/efo/EFO_0002517
COSO37895278,ampulla_of_Vater,NS,NS,NS,adenocarcinoma,mixed,NS,NS,pancreas,ampulla_of_Vater,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C9120,http://www.ebi.ac.uk/efo/EFO_0002517
COSO37895278,ampulla_of_Vater,NS,NS,NS,adenocarcinoma,mucinous,NS,NS,pancreas,ampulla_of_Vater,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C9120,http://www.ebi.ac.uk/efo/EFO_0002517
COSO37895278,ampulla_of_Vater,NS,NS,NS,adenocarcinoma,poorly_differentiated,NS,NS,pancreas,ampulla_of_Vater,NS,NS,carcinoma,ductal_carcinoma,NS,NS,C9120,http://www.ebi.ac.uk/efo/EFO_0002517
COSO32866050,skin,capillitium,NS,NS,melanoma,superficial_spreading,NS,NS,skin,scalp,NS,NS,malignant_melanoma,superficial_spreading,NS,NS,C9152,
COSO372511597,thigh,NS,NS,NS,fibrosarcoma,infantile,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,upper_leg,NS,congenital_(infantile)_fibrosarcoma,NS,NS,NS,C4244,
COSO27984963,blood_bone_marrow,NS,NS,NS,leukaemia,acute_erythroid,therapy_related,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_therapy_related,M6,NS,C8252,
COSO362811056,thyroid,NS,NS,NS,Hashimotos_thyroiditis,with_a_dominant_nodule,NS,NS,thyroid,NS,NS,NS,chronic_thyroiditis,Hashimotos_thyroiditis,NS,NS,C27191,http://www.ebi.ac.uk/efo/EFO_0003779
COSO279811383,blood_bone_marrow,NS,NS,NS,leukaemia,acute_erythroid,post_MDS,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_associated_with_MDS,M6,NS,C7600,
COSO37914810,adrenal_gland,cortex,NS,NS,adenoma,testosterone_producing,NS,NS,adrenal_gland,adrenal_gland,NS,NS,adrenal_cortical_adenoma,virilizing_syndrome_producing,NS,NS,C48452,http://www.ebi.ac.uk/efo/EFO_1000523
COSO28316414,brain,choroid_plexus,NS,NS,rhabdoid_tumour,NS,NS,NS,central_nervous_system,choroid_plexus,NS,NS,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,C6906,http://www.ebi.ac.uk/efo/EFO_1002008
COSO36716414,central_nervous_system,NS,NS,NS,rhabdoid_tumour,NS,NS,NS,central_nervous_system,NS,NS,NS,atypical_teratoid-rhabdoid_tumour,NS,NS,NS,C6906,http://www.ebi.ac.uk/efo/EFO_1002008
COSO27984983,blood_bone_marrow,NS,NS,NS,leukaemia,acute_myeloid,with_myelodysplasia_related_changes,NS,haematopoietic_and_lymphoid_tissue,NS,NS,NS,haematopoietic_neoplasm,acute_myeloid_leukaemia_associated_with_MDS,NS,NS,C7600,
COSO28355234,brain,posterior_fossa,NS,NS,glioma,astrocytoma,pilocytic,NS,central_nervous_system,posterior_fossa,NS,NS,glioma,astrocytoma_Grade_I,pilocytic,NS,C4047,
COSO37075234,spinal_cord,NS,NS,NS,glioma,astrocytoma,pilocytic,NS,central_nervous_system,spinal_cord,NS,NS,glioma,astrocytoma_Grade_I,pilocytic,NS,C4047,
COSO28275239,brain,cerebellum,NS,NS,glioma,astrocytoma,anaplastic,NS,central_nervous_system,cerebellum,NS,NS,glioma,astrocytoma_Grade_III,anaplastic,NS,C9477,http://www.ebi.ac.uk/efo/EFO_0002499
COSO28295239,brain,brainstem,NS,NS,glioma,astrocytoma,anaplastic,NS,central_nervous_system,brainstem,NS,NS,glioma,astrocytoma_Grade_III,anaplastic,NS,C5966,
COSO60055239,brain,thalamus,NS,NS,glioma,astrocytoma,anaplastic,NS,central_nervous_system,thalamus,NS,NS,glioma,astrocytoma_Grade_III,anaplastic,NS,C5124,http://www.ebi.ac.uk/efo/EFO_0002499
COSO28355232,brain,posterior_fossa,NS,NS,glioma,glioblastoma_multiforme,NS,NS,central_nervous_system,posterior_fossa,NS,NS,glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,NS,C5148,http://www.ebi.ac.uk/efo/EFO_0000272
COSO38085232,brain,frontal_lobe,NS,NS,glioma,glioblastoma_multiforme,NS,NS,central_nervous_system,frontal_lobe,NS,NS,glioma,astrocytoma_Grade_IV,glioblastoma_multiforme,NS,C5151,
COSO37685546,peritoneum,NS,NS,NS,gastrointestinal_stromal_tumour,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,peritoneum,NS,gastrointestinal_stromal_tumour,epithelioid,NS,NS,C3486,
COSO28584826,colon,NS,NS,NS,cancer,NS,NS,NS,large_intestine,colon,NS,NS,carcinoma,adenocarcinoma,NS,NS,C4349,http://www.ebi.ac.uk/efo/EFO_1001949
COSO61506103,skin,genital,NS,NS,nevus,compound_nevus_with_features of_congenital_nevus,NS,NS,skin,genital,NS,NS,benign_melanocytic_nevus,compound,NS,NS,C3901,
COSO36075546,stomach,NS,NS,NS,gastrointestinal_stromal_tumour,epithelioid,with_pseudocystic_change,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,stomach,NS,gastrointestinal_stromal_tumour,epithelioid,NS,NS,C3486,
COSO36286585,thyroid,NS,NS,NS,adenoma,oncocytic,NS,NS,thyroid,NS,NS,NS,adenoma-nodule-goitre,Hurthle_cell_adenoma,NS,NS,C6042,
COSO29644888,kidney,NS,NS,NS,unknown_tumour,NS,NS,NS,kidney,NS,NS,NS,other,neoplasm,NS,NS,C3150,http://www.ebi.ac.uk/efo/EFO_0003865
COSO33706073,skin,acral,toe,NS,melanoma,acral_lentiginous,NS,NS,skin,sole,NS,NS,malignant_melanoma,acral_lentiginous,NS,NS,C4022,
COSO58566078,skin,head_neck,NS,NS,melanoma,NS,NS,NS,skin,head_neck,NS,NS,malignant_melanoma,NS,NS,NS,C3510,http://www.ebi.ac.uk/efo/EFO_0000389
COSO33966078,skin,lower_back,NS,NS,melanoma,NS,NS,NS,skin,lower_back,NS,NS,malignant_melanoma,NS,NS,NS,C3510,http://www.ebi.ac.uk/efo/EFO_0000389
COSO34026078,skin,upper_back,NS,NS,melanoma,NS,NS,NS,skin,upper_back,NS,NS,malignant_melanoma,NS,NS,NS,C3510,http://www.ebi.ac.uk/efo/EFO_0000389
COSO59536073,skin,acral,NS,NS,melanoma,acral_lentiginous,NS,NS,skin,acral,NS,NS,malignant_melanoma,acral_lentiginous,NS,NS,C4022,
