DiseaseID	a	b	DiseaseName	c	d	link
DOID:0060245	ENSP00000265605	ALDH8A1	Mast syndrome	3.032	1.516	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265605&type2=-26&id2=DOID:0060245
DOID:7528	ENSP00000265643	GAL	Acute endometritis	3.632	1.816	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265643&type2=-26&id2=DOID:7528
DOID:1328	ENSP00000265651	FBXO3	Rift Valley fever	3.309	1.654	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265651&type2=-26&id2=DOID:1328
DOID:0080038	ENSP00000265686	TCIRG1	Pycnodysostosis	4.326	2.163	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265686&type2=-26&id2=DOID:0080038
DOID:0080193	ENSP00000265715	SLC26A4	Superior semicircular canal dehiscence	3.548	1.774	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265715&type2=-26&id2=DOID:0080193
DOID:0070033	ENSP00000265723	ABCB4	Autosomal dominant non-syndromic intellectual disability 3	3.249	1.624	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265723&type2=-26&id2=DOID:0070033
DOID:0112125	ENSP00000265773	SMARCA2	alpha-thalassemia myelodysplasia syndrome	3.524	1.762	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265773&type2=-26&id2=DOID:0112125
DOID:9396	ENSP00000265840	ELMOD1	Acute laryngitis	3.188	1.594	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265840&type2=-26&id2=DOID:9396
DOID:0081012	ENSP00000265881	REXO2	Critical COVID-19	3.002	1.501	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265881&type2=-26&id2=DOID:0081012
DOID:0060467	ENSP00000265896	SQLE	Humeroradial synostosis	3.281	1.64	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265896&type2=-26&id2=DOID:0060467
DOID:1143	ENSP00000265967	HPS5	Exotropia	3.059	1.53	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265967&type2=-26&id2=DOID:1143
DOID:8805	ENSP00000265970	PIK3C2A	Intermediate coronary syndrome	4.65	2.325	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265970&type2=-26&id2=DOID:8805
DOID:11840	ENSP00000265970	PIK3C2A	Coronary artery vasospasm	3.952	1.976	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265970&type2=-26&id2=DOID:11840
DOID:9784	ENSP00000265970	PIK3C2A	Trichinosis	3.648	1.824	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265970&type2=-26&id2=DOID:9784
DOID:12287	ENSP00000265970	PIK3C2A	Crimean-Congo hemorrhagic fever	3.472	1.736	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265970&type2=-26&id2=DOID:12287
DOID:4248	ENSP00000265970	PIK3C2A	Coronary stenosis	3.326	1.663	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265970&type2=-26&id2=DOID:4248
DOID:0070316	ENSP00000265990	BTAF1	Miura type epiphyseal chondrodysplasia	3.456	1.728	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265990&type2=-26&id2=DOID:0070316
DOID:14780	ENSP00000265990	BTAF1	KBG syndrome	3.178	1.589	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000265990&type2=-26&id2=DOID:14780
DOID:0050661	ENSP00000266085	TIMP3	Vitelliform macular dystrophy	3.441	1.721	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266085&type2=-26&id2=DOID:0050661
DOID:13031	ENSP00000266086	SLC5A4	Balanoposthitis	4.322	2.161	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266086&type2=-26&id2=DOID:13031
DOID:121	ENSP00000266086	SLC5A4	Vaginal disease	3.548	1.774	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266086&type2=-26&id2=DOID:121
DOID:13548	ENSP00000266087	FBXO7	Secondary Parkinson disease	3.312	1.656	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266087&type2=-26&id2=DOID:13548
DOID:0050794	ENSP00000266126	EIF2B2	Multiple synostoses syndrome	3.596	1.798	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266126&type2=-26&id2=DOID:0050794
DOID:12323	ENSP00000266254	TTLL1	Cough variant asthma	3.716	1.858	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266254&type2=-26&id2=DOID:12323
DOID:11320	ENSP00000266269	PATZ1	Kyasanur forest disease	3.057	1.529	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266269&type2=-26&id2=DOID:11320
DOID:10377	ENSP00000266304	TEF	Ametropic amblyopia	3.886	1.943	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266304&type2=-26&id2=DOID:10377
DOID:0110508	ENSP00000266376	CACNA1C	Autosomal recessive nonsyndromic deafness 51	3.112	1.556	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266376&type2=-26&id2=DOID:0110508
DOID:0111970	ENSP00000266376	CACNA1C	Immunodeficiency 10	3.107	1.554	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266376&type2=-26&id2=DOID:0111970
DOID:5221	ENSP00000266383	B4GALNT3	Chronic polyneuropathy	4.036	2.018	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266383&type2=-26&id2=DOID:5221
DOID:4651	ENSP00000266395	PDE6H	Unilateral retinoblastoma	3.174	1.587	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266395&type2=-26&id2=DOID:4651
DOID:2913	ENSP00000266397	ERP27	Acute pancreatitis	3.209	1.605	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266397&type2=-26&id2=DOID:2913
DOID:0060597	ENSP00000266517	ETNK1	Atypical chronic myeloid leukemia	5.768	2.884	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266517&type2=-26&id2=DOID:0060597
DOID:0080188	ENSP00000266517	ETNK1	Chronic myelomonocytic leukemia	4.282	2.141	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266517&type2=-26&id2=DOID:0080188
DOID:0080187	ENSP00000266517	ETNK1	Chronic neutrophilic leukemia	4.013	2.006	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266517&type2=-26&id2=DOID:0080187
DOID:349	ENSP00000266517	ETNK1	Systemic mastocytosis	3.995	1.998	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266517&type2=-26&id2=DOID:349
DOID:0050559	ENSP00000266712	TMTC3	Fukuyama congenital muscular dystrophy	3.257	1.629	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266712&type2=-26&id2=DOID:0050559
DOID:1237	ENSP00000266719	KERA	Corneal degeneration	3.528	1.764	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266719&type2=-26&id2=DOID:1237
DOID:9461	ENSP00000266719	KERA	Exposure keratitis	3.387	1.693	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266719&type2=-26&id2=DOID:9461
DOID:5690	ENSP00000266736	AMDHD1	well-differentiated liposarcoma	3.611	1.805	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266736&type2=-26&id2=DOID:5690
DOID:0111628	ENSP00000266980	SLC39A5	High myopia-sensorineural deafness syndrome	3.414	1.707	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266980&type2=-26&id2=DOID:0111628
DOID:2722	ENSP00000266980	SLC39A5	Acrodermatitis	3.114	1.557	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000266980&type2=-26&id2=DOID:2722
DOID:8557	ENSP00000267101	ERBB3	Oropharynx cancer	3.362	1.681	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267101&type2=-26&id2=DOID:8557
DOID:0050604	ENSP00000267102	LMBR1L	Acrocapitofemoral dysplasia	3.3	1.65	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267102&type2=-26&id2=DOID:0050604
DOID:0050168	ENSP00000267103	C12orf10	Autoimmune polyendocrine syndrome type 2	3.191	1.595	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267103&type2=-26&id2=DOID:0050168
DOID:3429	ENSP00000267273	METTL21C	Inclusion body myositis	3.686	1.843	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267273&type2=-26&id2=DOID:3429
DOID:0112249	ENSP00000267291	RNF113B	GAPO syndrome	3.454	1.727	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267291&type2=-26&id2=DOID:0112249
DOID:0060449	ENSP00000267291	RNF113B	Gelatinous drop-like corneal dystrophy	3.037	1.519	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267291&type2=-26&id2=DOID:0060449
DOID:0110645	ENSP00000267396	REM2	Long QT syndrome 2	3.376	1.688	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267396&type2=-26&id2=DOID:0110645
DOID:2732	ENSP00000267415	TINF2	Rothmund-Thomson syndrome	3.134	1.567	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267415&type2=-26&id2=DOID:2732
DOID:0050573	ENSP00000267436	L2HGDH	2-hydroxyglutaric aciduria	7.245	3.623	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267436&type2=-26&id2=DOID:0050573
DOID:0060020	ENSP00000267584	AK7	Reticular dysgenesis	3.774	1.887	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267584&type2=-26&id2=DOID:0060020
DOID:0110500	ENSP00000267622	TRIP11	Autosomal recessive nonsyndromic deafness 42	3.131	1.566	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267622&type2=-26&id2=DOID:0110500
DOID:0112016	ENSP00000267807	ZNF280D	non-syndromic X-linked intellectual disability 2	4.997	2.498	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267807&type2=-26&id2=DOID:0112016
DOID:4186	ENSP00000267807	ZNF280D	Articulation disorder	3.183	1.592	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267807&type2=-26&id2=DOID:4186
DOID:139	ENSP00000267814	SORD	Squamous cell papilloma	3.534	1.767	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267814&type2=-26&id2=DOID:139
DOID:5100	ENSP00000267843	FGF7	Middle ear disease	3.46	1.73	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267843&type2=-26&id2=DOID:5100
DOID:0111131	ENSP00000267853	MYZAP	Focal segmental glomerulosclerosis 6	3.641	1.82	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267853&type2=-26&id2=DOID:0111131
DOID:0111424	ENSP00000267859	BNIP2	Branchiootorenal syndrome 2	3.389	1.695	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267859&type2=-26&id2=DOID:0111424
DOID:3331	ENSP00000267984	MESDC1	Frontal lobe epilepsy	3.179	1.589	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000267984&type2=-26&id2=DOID:3331
DOID:0080342	ENSP00000268057	BBS4	Simpson-Golabi-Behmel syndrome type 2	3.461	1.73	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268057&type2=-26&id2=DOID:0080342
DOID:0070097	ENSP00000268057	BBS4	Oculocutaneous albinism type III	3.147	1.573	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268057&type2=-26&id2=DOID:0070097
DOID:4795	ENSP00000268097	HEXA	GM2 gangliosidosis, AB variant	4.102	2.051	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268097&type2=-26&id2=DOID:4795
DOID:600	ENSP00000268097	HEXA	Animal phobia	3.355	1.677	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268097&type2=-26&id2=DOID:600
DOID:0080125	ENSP00000268124	POLG	Mitochondrial DNA depletion syndrome 6	4.502	2.251	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268124&type2=-26&id2=DOID:0080125
DOID:0080123	ENSP00000268124	POLG	Mitochondrial DNA depletion syndrome 4b	3.74	1.87	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268124&type2=-26&id2=DOID:0080123
DOID:0080124	ENSP00000268124	POLG	Mitochondrial DNA depletion syndrome 5	3.015	1.507	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268124&type2=-26&id2=DOID:0080124
DOID:4531	ENSP00000268184	CRTC3	Mucoepidermoid carcinoma	5.722	2.861	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268184&type2=-26&id2=DOID:4531
DOID:3896	ENSP00000268184	CRTC3	Hidradenoma	4.342	2.171	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268184&type2=-26&id2=DOID:3896
DOID:297	ENSP00000268184	CRTC3	Pleomorphic adenoma carcinoma	4.268	2.134	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268184&type2=-26&id2=DOID:297
DOID:5309	ENSP00000268184	CRTC3	epithelial-myoepithelial carcinoma	3.559	1.78	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268184&type2=-26&id2=DOID:5309
DOID:0060728	ENSP00000268261	PMM2	NGLY1-deficiency	3.233	1.616	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268261&type2=-26&id2=DOID:0060728
AmyCo:73	ENSP00000268281	PRSS36	Senile Seminal Vesicle Amyloidosis	3.908	1.954	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268281&type2=-26&id2=AmyCo:73
DOID:0080452	ENSP00000268483	TXNL4B	Developmental and epileptic encephalopathy 28	3.117	1.558	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268483&type2=-26&id2=DOID:0080452
DOID:9601	ENSP00000268603	CDH11	Ischemic fasciitis	3.215	1.607	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268603&type2=-26&id2=DOID:9601
DOID:1866	ENSP00000268603	CDH11	Giant cell reparative granuloma	3.071	1.535	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268603&type2=-26&id2=DOID:1866
DOID:0111963	ENSP00000268638	IRF8	Dendritic cell deficiency	4.399	2.2	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268638&type2=-26&id2=DOID:0111963
DOID:0111985	ENSP00000268638	IRF8	Immunodeficiency 32B	4.151	2.076	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268638&type2=-26&id2=DOID:0111985
DOID:3818	ENSP00000268676	DEF8	Photoallergic dermatitis	3.346	1.673	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268676&type2=-26&id2=DOID:3818
DOID:0111391	ENSP00000268695	GALNS	Mucopolysaccharidosis IVA	8.738	4.0	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268695&type2=-26&id2=DOID:0111391
DOID:12802	ENSP00000268695	GALNS	Mucopolysaccharidosis I	5.772	2.886	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268695&type2=-26&id2=DOID:12802
DOID:12800	ENSP00000268695	GALNS	Mucopolysaccharidosis VI	5.585	2.792	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268695&type2=-26&id2=DOID:12800
DOID:12799	ENSP00000268695	GALNS	Mucopolysaccharidosis II	5.006	2.503	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268695&type2=-26&id2=DOID:12799
DOID:12803	ENSP00000268695	GALNS	Sly syndrome	4.069	2.034	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268695&type2=-26&id2=DOID:12803
DOID:0110343	ENSP00000268699	GAS8	Osteogenesis imperfecta type 14	3.068	1.534	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268699&type2=-26&id2=DOID:0110343
DOID:3351	ENSP00000268717	COPS3	Bone angioendothelial sarcoma	3.521	1.76	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268717&type2=-26&id2=DOID:3351
DOID:12958	ENSP00000268766	NEK8	Paralytic lagophthalmos	4.06	2.03	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268766&type2=-26&id2=DOID:12958
DOID:0050647	ENSP00000268835	PRPSAP2	Arts syndrome	3.434	1.717	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268835&type2=-26&id2=DOID:0050647
DOID:0110488	ENSP00000268876	UNC45B	Autosomal recessive nonsyndromic deafness 3	3.248	1.624	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000268876&type2=-26&id2=DOID:0110488
DOID:14557	ENSP00000269097	G6PC3	Primary pulmonary hypertension	3.663	1.831	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269097&type2=-26&id2=DOID:14557
DOID:4944	ENSP00000269142	TAF4B	Gastroesophageal junction adenocarcinoma	3.62	1.81	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269142&type2=-26&id2=DOID:4944
DOID:0111297	ENSP00000269159	IMPA2	Familial febrile seizures	3.257	1.628	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269159&type2=-26&id2=DOID:0111297
DOID:7489	ENSP00000269214	ESCO1	Osgood-Schlatter's disease	4.003	2.002	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269214&type2=-26&id2=DOID:7489
DOID:0111979	ENSP00000269216	GATA6	Immunodeficiency 49	3.645	1.822	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269216&type2=-26&id2=DOID:0111979
DOID:10742	ENSP00000269228	NPC1	Cerebral lipidosis	3.735	1.868	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269228&type2=-26&id2=DOID:10742
DOID:0111910	ENSP00000269289	ZMYND15	Spermatogenic failure	4.772	2.386	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269289&type2=-26&id2=DOID:0111910
DOID:60000	ENSP00000269305	TP53	Appendix disease	3.529	1.764	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269305&type2=-26&id2=DOID:60000
DOID:2780	ENSP00000269394	ZNF750	Rectosigmoid junction neoplasm	3.429	1.715	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269394&type2=-26&id2=DOID:2780
DOID:0110941	ENSP00000269445	DYM	Autosomal recessive osteopetrosis 3	3.445	1.723	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269445&type2=-26&id2=DOID:0110941
DOID:1827	ENSP00000269466	ELAC1	Idiopathic generalized epilepsy	3.185	1.592	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269466&type2=-26&id2=DOID:1827
DOID:3355	ENSP00000269571	ERBB2	Fibrosarcoma	4.182	2.091	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:3355
DOID:10021	ENSP00000269571	ERBB2	Duodenum cancer	3.608	1.804	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:10021
DOID:3181	ENSP00000269571	ERBB2	Oligodendroglioma	3.538	1.769	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:3181
DOID:5158	ENSP00000269571	ERBB2	Pleural cancer	3.467	1.734	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:5158
DOID:0060108	ENSP00000269571	ERBB2	Brain glioma	3.464	1.732	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:0060108
DOID:0001816	ENSP00000269571	ERBB2	Angiosarcoma	3.432	1.716	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:0001816
DOID:3953	ENSP00000269571	ERBB2	Adrenal gland cancer	3.372	1.686	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:3953
DOID:3479	ENSP00000269571	ERBB2	Uveal cancer	3.239	1.62	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269571&type2=-26&id2=DOID:3479
DOID:0111339	ENSP00000269576	KRT10	Vohwinkel syndrome	3.781	1.89	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269576&type2=-26&id2=DOID:0111339
DOID:4465	ENSP00000269586	ARL5C	Papillary renal cell carcinoma	3.018	1.509	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269586&type2=-26&id2=DOID:4465
DOID:3310	ENSP00000269703	CYP4F22	Atopic dermatitis	3.11	1.555	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269703&type2=-26&id2=DOID:3310
DOID:0110005	ENSP00000269703	CYP4F22	Leber congenital amaurosis 9	3.017	1.509	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269703&type2=-26&id2=DOID:0110005
DOID:0111168	ENSP00000269829	ZNF544	Sepiapterin reductase deficiency	3.084	1.542	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269829&type2=-26&id2=DOID:0111168
DOID:0060893	ENSP00000269829	ZNF544	juvenile-onset Parkinson's disease	3.03	1.515	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269829&type2=-26&id2=DOID:0060893
DOID:0080108	ENSP00000269848	PFKL	Myoglobinuria	3.296	1.648	https://diseases.jensenlab.org/Entity?documents=10&type1=9606&id1=ENSP00000269848&type2=-26&id2=DOID:0080108
