DiseaseID	DiseaseName	vocabulary	code
UMLS:C1861348	Syndactyly, type v	DO	11193
UMLS:C1861349	Absent distal interphalangeal creases	HPO	0001032
UMLS:C1861350	Enlarged proximal interphalangeal joints	HPO	0006185
UMLS:C1861355	Syndactyly, Type IV	DO	11193
UMLS:C1861357	1-5 finger complete cutaneous syndactyly	HPO	0006088
UMLS:C1861360	6 metacarpals	HPO	0001501
UMLS:C1861366	SYNDACTYLY, TYPE III	DO	11193
UMLS:C1861373	Y-shaped metacarpals	HPO	0006042
UMLS:C1861376	2nd-5th toe middle phalangeal hypoplasia	HPO	0008083
UMLS:C1861380	Syndactyly, Type I	DO	11193
UMLS:C1861385	SYMPHALANGISM, PROXIMAL	HPO	0100264
UMLS:C1861388	Short 5th metacarpal	HPO	0010047
UMLS:C1861395	Small hypothenar eminence	HPO	0010487
UMLS:C1861403	Variable expressivity	HPO	0003828
UMLS:C1861443	Facial hemangioma	HPO	0000329
UMLS:C1861451	Stormorken Syndrome	DO	0060354
UMLS:C1861452	Storm Syndrome	MONDO	0008496
UMLS:C1861453	Pseudohyperkalemia Cardiff	MONDO	0008494
UMLS:C1861455	STOMATOCYTOSIS I	MONDO	0008493
UMLS:C1861456	Stiff Skin Syndrome	MONDO	0008492
UMLS:C1861457	PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY	DO	13366
UMLS:C1861481	Stickler syndrome, type 3	MONDO	0008490
UMLS:C1861502	COLCHICINE RESISTANCE	OMIM	120080
UMLS:C1861512	Cochleosaccular degeneration of the inner ear and progressive cataracts	MONDO	0007346
UMLS:C1861516	Cleidocranial Dysplasia, Forme Fruste, With Brachydactyly	DO	13994
UMLS:C1861517	Abnormal facility in opposing the shoulders	HPO	0005259
UMLS:C1861519	Moderately short stature	HPO	0008848
UMLS:C1861531	Long second metacarpal	HPO	0006040
UMLS:C1861536	Blepharo-cheilo-dontic syndrome	DO	0080345
UMLS:C1861537	OROFACIAL CLEFT 1	DO	0080395
UMLS:C1861544	Lower lip pit	HPO	0000196
UMLS:C1861553	Split-Hand-Foot Malformation With Long Bone Deficiency 1	MONDO	0007332
UMLS:C1861556	Cirrhosis, Familial	EFO	0001422
UMLS:C1861559	CHROMATE RESISTANCE (disorder)	MSH	C566125
UMLS:C1861627	Butterfly vertebral arch	HPO	0004617
UMLS:C1861630	CHLORPROPAMIDE-ALCOHOL FLUSHING	MONDO	0007317
UMLS:C1861656	Retraction of lower eyelid	HPO	0030802
UMLS:C1861669	Charcot-Marie-Tooth disease and deafness	DO	0110153
UMLS:C1861675	Cold-induced muscle cramps	HPO	0003449
UMLS:C1861678	Charcot-Marie-Tooth Disease, Axonal, Type 2a1	DO	0110154
UMLS:C1861689	KLIPPEL-FEIL SYNDROME, AUTOSOMAL DOMINANT	DO	0080589
UMLS:C1861693	Cervical Vertebral Dysplasia	HPO	0008469
UMLS:C1861696	EAR WAX, WET/DRY	OMIM	117800
UMLS:C1861704	Anomalous rib insertion to vertebrae	HPO	0006593
UMLS:C1861708	Calcaneal epiphyseal stippling	HPO	0004695
UMLS:C1861714	Cerebral sarcoma	MONDO	0007300
UMLS:C1861732	SPINOCEREBELLAR ATAXIA 29	DO	0050978
UMLS:C1861735	Dementia, familial Danish	DO	0070030
UMLS:C1861736	SPINOCEREBELLAR ATAXIA 31 (disorder)	DO	0050980
UMLS:C1861753	Multiminicore Disease, Moderate, with Hand Involvement	DO	3529
UMLS:C1861790	Hepatic vascular malformations	HPO	0006576
UMLS:C1861791	Retinal vascular malformation	HPO	0007797
UMLS:C1861799	Catatrichy	MONDO	0022109
UMLS:C1861821	CATARACT, MARNER TYPE	DO	0110255
UMLS:C1861825	CATARACT, POSTERIOR POLAR, 1	DO	0110229
UMLS:C1861827	Cataract, Nuclear Diffuse Nonprogressive	MONDO	0007286
UMLS:C1861828	Cataract, Zonular Pulverulent 1	DO	0110231
UMLS:C1861829	Cataract microcornea syndrome	MONDO	0015300
UMLS:C1861832	CATARACT, CRYSTALLINE ACULEIFORM	DO	0110234
UMLS:C1861848	PARAGANGLIOMAS 4	DO	0050773
UMLS:C1861861	CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1 (disorder)	DO	0111425
UMLS:C1861862	Familial Hypertrophic Cardiomyopathy Type 4	DO	0110310
UMLS:C1861863	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3 (disorder)	DO	0110309
UMLS:C1861864	Cardiomyopathy, Familial Hypertrophic, 2	DO	0110308
UMLS:C1861866	Aplasia/Hypoplasia of the corpus callosum	HPO	0007370
UMLS:C1861869	Underdeveloped supraorbital ridges	HPO	0009891
UMLS:C1861872	Multiple palmar creases	HPO	0006114
UMLS:C1861873	Multiple plantar creases	HPO	0008113
UMLS:C1861901	Subacute progressive viral hepatitis	HPO	0006572
UMLS:C1861906	Breast Cancer, Familial Male	DO	1612
UMLS:C1861921	Cutaneous syndactyly	HPO	0012725
UMLS:C1861922	CAMPOMELIC DYSPLASIA	DO	0050463
UMLS:C1861923	Acampomelic Campomelic Dysplasia	DO	0050463
UMLS:C1861937	Anterior tibial bowing	HPO	0006390
UMLS:C1861975	Cafe au lait spots, multiple	HPO	0007565
UMLS:C1861980	PRENATAL CORTICAL HYPEROSTOSIS, LETHAL (disorder)	MSH	C566184
UMLS:C1861983	Heart Block, Nonprogressive	DO	0111074
UMLS:C1861984	Cardiac Conduction Defect, Nonprogressive	DO	0111074
UMLS:C1862050	Cochlear malformation	HPO	0008554
UMLS:C1862052	Gustatory lacrimation	HPO	0100274
UMLS:C1862059	Supraauricular pit	HPO	0008606
UMLS:C1862066	Branchial anomaly	HPO	0009794
UMLS:C1862068	Fusion of middle ear ossicles	HPO	0005473
UMLS:C1862083	Short 4th toe	HPO	0008093
UMLS:C1862087	Mesomelic arm shortening	HPO	0005011
UMLS:C1862095	Bilateral single transverse palmar creases	HPO	0007598
UMLS:C1862096	Aplasia of the middle phalanx of the hand	HPO	0010239
UMLS:C1862102	BRACHYDACTYLY, TYPE E1	DO	0110972
UMLS:C1862103	Brachydactyly type C	DO	0110970
UMLS:C1862112	BRACHYDACTYLY, TYPE B1	DO	0110969
UMLS:C1862133	Decreased finger mobility	HPO	0006135
UMLS:C1862136	Abnormality of the tarsal bones	HPO	0001850
UMLS:C1862139	Brachymesophalangy 2 and 5	DO	0110967
UMLS:C1862142	Short 2nd finger	HPO	0009536
UMLS:C1862144	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger	HPO	0009568
UMLS:C1862147	Medially deviated second toe	HPO	0008096
UMLS:C1862151	BRACHYDACTYLY, TYPE A1 (disorder)	DO	0110964
UMLS:C1862152	Aplasia/Hypoplasia of the middle phalanges of the hand	HPO	0009843
UMLS:C1862157	Proportionate shortening of all digits	HPO	0006165
UMLS:C1862158	Terminal symphalangism of hands	HPO	0001204
UMLS:C1862159	Short proximal phalanx of hallux	HPO	0010107
UMLS:C1862170	Brachydactyly with hypertension	DO	0111247
UMLS:C1862177	Diaphyseal medullary stenosis with malignant fibrous histiocytoma	MONDO	0007205
UMLS:C1862178	Cole Carpenter syndrome	DO	0060438
UMLS:C1862190	BLOOD GROUP--WRIGHT ANTIGEN	OMIM	112050
UMLS:C1862191	BLOOD GROUP--WALDNER TYPE	OMIM	112010
UMLS:C1862204	RADIN BLOOD GROUP ANTIGEN	OMIM	111620
UMLS:C1862229	Adult i Blood Group Phenotype	MSH	C566214
UMLS:C1862260	BPES type I	DO	14778
UMLS:C1862261	BPES type II	DO	14778
UMLS:C1862262	Bpes With Ovarian Failure	DO	14778
UMLS:C1862263	Bpes Without Ovarian Failure	DO	14778
UMLS:C1862264	Bpes With Duane Retraction Syndrome	DO	14778
UMLS:C1862265	Increased circulating gonadotropin level	HPO	0000837
UMLS:C1862304	Hamartomatous polyp of stomach	HPO	0004795
UMLS:C1862313	Short distal phalanx of the thumb	HPO	0009650
UMLS:C1862314	Basal cell nevus	HPO	0002671
UMLS:C1862322	Ovalocytosis, Malaysian-Melanesian-Filipino Type	MONDO	0008165
UMLS:C1862324	Elliptocytosis 4	MONDO	0008165
UMLS:C1862359	Facial-lingual fasciculations	HPO	0007089
UMLS:C1862373	Axenfeld-Rieger Anomaly with Partially Absent Eye Muscles, Distinctive Face, Hydrocephaly, and Skeletal Abnormalities	MONDO	0007180
UMLS:C1862376	Abnormally prominent line of Schwalbe	HPO	0007873
UMLS:C1862382	SVEINSSON CHORIORETINAL ATROPHY	DO	0111228
UMLS:C1862389	ATRIAL SEPTAL DEFECT 1	DO	0110106
UMLS:C1862391	ASD I	DO	0110106
UMLS:C1862392	Atrial Septal Defect, Secundum Type	DO	0110106
UMLS:C1862393	ASD II	DO	0110106
UMLS:C1862394	Atrial Fibrillation, Familial, 4	DO	0050650
UMLS:C1862415	Cervical segmentation defect	HPO	0004632
UMLS:C1862420	Tombstone-shaped proximal phalanges	HPO	0006060
UMLS:C1862421	Widened distal phalanges	HPO	0006200
UMLS:C1862428	Thoracic platyspondyly	HPO	0004592
UMLS:C1862463	Aryl Hydrocarbon Hydroxylase Inducibility	MSH	C566250
UMLS:C1862471	Arthrogryposis-like hand anomaly and sensorineural deafness	DO	0050646
UMLS:C1862472	Oculomelic amyoplasia	DO	0050646
UMLS:C1862474	Decreased facial expression	HPO	0000338
UMLS:C1862475	Abnormality of retinal pigmentation	HPO	0007703
UMLS:C1862479	Absent phalangeal crease	HPO	0006109
UMLS:C1862481	Limited wrist extension	HPO	0006251
UMLS:C1862491	Internally rotated shoulders	HPO	0006659
UMLS:C1862496	Facial midline hemangioma	HPO	0004664
UMLS:C1862511	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 1 (disorder)	DO	0050431
UMLS:C1862554	COLTON-NULL PHENOTYPE	OMIM	110450
UMLS:C1862591	CORONARY ARTERY DISEASE, SEVERE, SUSCEPTIBILITY TO	DO	3145
UMLS:C1862596	Familial hypobetalipoproteinemia	DO	0111062
UMLS:C1862683	Townes-Brocks-Branchiootorenal-Like Syndrome	DO	0050887
UMLS:C1862689	Stahl ear	HPO	0100015
UMLS:C1862693	Pseudoepiphyses of second metacarpal	HPO	0006179
UMLS:C1862697	Metatarsal synostosis	HPO	0001440
UMLS:C1862698	Aplasia/Hypoplasia of the 3rd toe	HPO	0010331
UMLS:C1862839	Anterior segment mesenchymal dysgenesis	DO	0060648
UMLS:C1862862	Patchy alopecia	DO	0060157
UMLS:C1862863	Sparse body hair	HPO	0002231
UMLS:C1862866	Ankyloblepharon filiforme adnatum and cleft palate	MONDO	0007123
UMLS:C1862871	ANHIDROSIS, ISOLATED, WITH NORMAL SWEAT GLANDS	DO	0060603
UMLS:C1862874	ANGIOTENSIN I-CONVERTING ENZYME, BENIGN SERUM INCREASE	OMIM	106180
UMLS:C1862892	Hereditary Angioedema Type II	DO	14735
UMLS:C1862932	ANEURYSM, INTRACRANIAL BERRY, 1 (disorder)	DO	0060228
UMLS:C1862939	AMYOTROPHIC LATERAL SCLEROSIS 1	DO	0060193
UMLS:C1862940	Amyotrophic Lateral Sclerosis, Autosomal Recessive	MSH	C566290
UMLS:C1862941	Amyotrophic Lateral Sclerosis, Sporadic	DO	0060193
UMLS:C1862968	Generalized amyloid deposition	HPO	0003216
UMLS:C1863008	Yellow-brown discoloration of the teeth	HPO	0006286
UMLS:C1863012	Amelogenesis Imperfecta, Type IV	DO	0110053
UMLS:C1863051	ALZHEIMER DISEASE 2	DO	0110035
UMLS:C1863052	ALZHEIMER DISEASE, FAMILIAL, 1	DO	0080348
UMLS:C1863061	Episodic hemiplegia	HPO	0012194
UMLS:C1863062	Episodic quadriplegia	HPO	0200072
UMLS:C1863080	ALPHA-FETOPROTEIN, HEREDITARY PERSISTENCE OF	MONDO	0014425
UMLS:C1863081	alpha-Fetoprotein Deficiency	MONDO	0014424
UMLS:C1863093	Alopecia congenita keratosis palmoplantaris	DO	0111244
UMLS:C1863119	Dysalbuminemic Hyperthyroxinemia	MSH	C566305
UMLS:C1863184	Choroid plexus calcification	HPO	0006960
UMLS:C1863198	ALBINISM, OCULAR, WITH SENSORINEURAL DEAFNESS (disorder)	DO	0090100
UMLS:C1863200	Lacrimal gland hypoplasia	HPO	0007732
UMLS:C1863204	ADULT SYNDROME	DO	0050601
UMLS:C1863224	Adenosine Triphosphate, Elevated, Of Erythrocytes	EFO	0005840
UMLS:C1863236	SCID Due to ADA Deficiency, Early-Onset	DO	5810
UMLS:C1863239	Partial adenosine deaminase deficiency	DO	5810
UMLS:C1863246	Absent specific antibody response	HPO	0005424
UMLS:C1863307	Acropectorovertebral Dysplasia, F-Form	MONDO	0007058
UMLS:C1863311	Elongated sella turcica	HPO	0005463
UMLS:C1863313	Tall lumbar vertebral bodies	HPO	0008421
UMLS:C1863314	Cervical instability	HPO	0008462
UMLS:C1863317	Crowded carpal bones	HPO	0006180
UMLS:C1863340	PITUITARY ADENOMA PREDISPOSITION (disorder)	DO	6255
UMLS:C1863351	Calvarial hyperostosis	HPO	0004490
UMLS:C1863353	Hypoplastic vertebral bodies	HPO	0008479
UMLS:C1863363	Cartilaginous trachea	HPO	0005347
UMLS:C1863370	Saethre-Chotzen Syndrome with Eyelid Anomalies	DO	14768
UMLS:C1863382	Absent first metatarsal	HPO	0010104
UMLS:C1863389	Apert-Crouzon Disease	DO	12960
UMLS:C1863392	Abnormal morphology of the limbic system	HPO	0007343
UMLS:C1863395	Acrobrachycephaly	HPO	0004487
UMLS:C1863402	Broad distal phalanx of the thumb	HPO	0009642
UMLS:C1863403	Broad distal hallux	HPO	0008111
UMLS:C1863406	Anomalous tracheal cartilage	HPO	0004468
UMLS:C1863408	Juvenile posterior subcapsular lenticular opacities	HPO	0007935
UMLS:C1863411	Retinal hamartoma	HPO	0009594
UMLS:C1863416	Autosomal dominant compelling helio ophthalmic outburst syndrome	EFO	0007887
UMLS:C1863423	Lumbar kyphosis in infancy	HPO	0008414
UMLS:C1863495	Aplasia cutis congenita over posterior parietal area	HPO	0007590
UMLS:C1863496	Aplasia cutis congenita on trunk or limbs	HPO	0007589
UMLS:C1863512	HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE	DO	0090105
UMLS:C1863516	Microcephaly with Simplified Gyral Pattern	MONDO	0011372
UMLS:C1863534	Stargardt disease 4	DO	0050817
UMLS:C1863551	HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3	EFO	0004911
UMLS:C1863557	Young Simpson syndrome	DO	0060290
UMLS:C1863561	Deafness, Autosomal Recessive 16	DO	0110471
UMLS:C1863599	Hereditary Myopathy with Early Respiratory Failure	DO	0111188
UMLS:C1863600	PROSTATE CANCER/BRAIN CANCER SUSCEPTIBILITY (finding)	MONDO	0011361
UMLS:C1863616	ACROMELIC FRONTONASAL DYSOSTOSIS	DO	0060342
UMLS:C1863634	Cone-Rod Dystrophy 7	DO	0111012
UMLS:C1863653	Unilateral vestibular Schwannoma	HPO	0009590
UMLS:C1863655	Deafness, Autosomal Recessive 21	DO	0110479
UMLS:C1863659	DEAFNESS, AUTOSOMAL DOMINANT 17	DO	0110548
UMLS:C1863678	Craniosynostosis with Ectopia Lentis	MONDO	0011347
UMLS:C1863688	Xanthinuria, Type II	DO	0060236
UMLS:C1863704	Spastic paraplegia 8, autosomal dominant	DO	0110823
UMLS:C1863715	Severe B lymphocytopenia	HPO	0005365
UMLS:C1863727	HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2	DO	0110922
UMLS:C1863728	Hemophagocytic lymphohistiocytosis, familial, 4	DO	0110924
UMLS:C1863732	Spondyloepimetaphyseal dysplasia with multiple dislocations	MONDO	0011335
UMLS:C1863734	Caudal interpedicular narrowing	HPO	0008457
UMLS:C1863739	Narrow femoral neck	HPO	0008819
UMLS:C1863749	Carpal bone hypoplasia	HPO	0001498
UMLS:C1863752	Enlarged Vestibular Aqueduct	DO	0050332
UMLS:C1863753	LIMB-MAMMARY SYNDROME	MONDO	0011334
UMLS:C1863767	Light Fixation Seizure Syndrome	MONDO	0011333
UMLS:C1863769	Dehydrated Hereditary Stomatocytosis, Pseudohyperkalemia, and Perinatal Edema	MSH	C566369
UMLS:C1863843	Neuronal intranuclear inclusion disease	MONDO	0011327
UMLS:C1863844	Adult-onset citrullinemia type 2	DO	9273
UMLS:C1863870	Hypospadias, Hypertelorism, Upper Lid Coloboma, and Mixed-Type Hearing Loss	MONDO	0008885
UMLS:C1863872	Coloboma of superior eyelid	HPO	0000636
UMLS:C1863878	Arhinia, choanal atresia, and microphthalmia	MONDO	0011323
UMLS:C1863924	Megalanecephaly Polymicrogyria-Polydactyly Hydrocephalus Syndrome	MONDO	0011313
UMLS:C1863925	Nonmedullary thyroid carcinoma, with or without cell oxyphilia	MONDO	0011312
UMLS:C1863926	GLAUCOMA 1, OPEN ANGLE, F (disorder)	DO	1067
UMLS:C1863959	Hyperthyroidism, Familial Gestational	DO	7998
UMLS:C1863960	Thyroid Adenoma, Hyperfunctioning	MSH	C566386
UMLS:C1863961	Thyroid Carcinoma With Thyrotoxicosis	MSH	C566386
UMLS:C1863999	Peroxisome Biogenesis Disorder, Complementation Group D	DO	0080483
UMLS:C1864002	GRACILE SYNDROME (disorder)	DO	0111455
UMLS:C1864040	Cerebral Cavernous Malformations 3	DO	0060671
UMLS:C1864041	CEREBRAL CAVERNOUS MALFORMATIONS 2	DO	0060670
UMLS:C1864100	PSEUDOHYPOPARATHYROIDISM, TYPE IB	DO	0080222
UMLS:C1864105	Low urinary cyclic AMP response to PTH administration	HPO	0003456
UMLS:C1864111	MYOPIA 3 (disorder)	DO	11830
UMLS:C1864112	HUNTINGTON DISEASE-LIKE 1	DO	0090103
UMLS:C1864124	SCHIZOPHRENIA 8 (disorder)	DO	0070084
UMLS:C1864148	MECKEL SYNDROME, TYPE 2	DO	0070116
UMLS:C1864153	SCHIZOPHRENIA 5	DO	0070081
UMLS:C1864172	Peroxisome Biogenesis Disorder, Complementation Group G	DO	0080484
UMLS:C1864179	Elevated serum transaminases during infections	HPO	0008150
UMLS:C1864186	CDAGS SYNDROME	MONDO	0011287
UMLS:C1864205	Macular Degeneration, Age-Related, 1	DO	0110014
UMLS:C1864233	ENDPLATE ACETYLCHOLINESTERASE DEFICIENCY (disorder)	DO	0110667
UMLS:C1864238	Prolonged miniature endplate currents	HPO	0003436
UMLS:C1864267	Endotoxin Hyporesponsiveness	MSH	C566417
UMLS:C1864275	SCHIZOPHRENIA 6 (disorder)	DO	0070082
UMLS:C1864276	DEAFNESS, AUTOSOMAL RECESSIVE 17 (disorder)	DO	0110472
UMLS:C1864298	Fibular overgrowth	HPO	0003099
UMLS:C1864356	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	DO	0080050
UMLS:C1864361	Lower thoracic kyphosis	HPO	0004633
UMLS:C1864364	Thoracolumbar interpediculate narrowness	HPO	0008484
UMLS:C1864365	Acromesomelia	HPO	0003086
UMLS:C1864375	Long hallux	HPO	0001847
UMLS:C1864389	PREMATURE CHROMATID SEPARATION TRAIT	EFO	0009077
UMLS:C1864399	Peroxisome Biogenesis Disorder, Complementation Group 7	DO	0080481
UMLS:C1864436	Muenke Syndrome	DO	0060703
UMLS:C1864445	Histiocytosis with joint contractures and sensorineural deafness	DO	0111278
UMLS:C1864446	Retinitis Pigmentosa 25	DO	0110384
UMLS:C1864449	Limited neck flexion	HPO	0005991
UMLS:C1864497	PSORIASIS 2	DO	0080475
UMLS:C1864498	RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE	DO	14219
UMLS:C1864499	Renal Tubular Acidosis, Distal, Autosomal Recessive, with Late-Onset Sensorineural Hearing Loss	DO	14219
UMLS:C1864549	Mental Retardation, Severe, With Spasticity And Pigmentary Tapetoretinal Degeneration	MONDO	0011267
UMLS:C1864567	CATARACT, POSTERIOR POLAR, 4 (disorder)	DO	0110249
UMLS:C1864570	Insulin insensitivity	HPO	0008189
UMLS:C1864573	Iridescent posterior subcapsular cataract	HPO	0007889
UMLS:C1864580	Type 2 muscle fiber atrophy	HPO	0003554
UMLS:C1864584	Frontal balding	HPO	0002292
UMLS:C1864621	RETINITIS PIGMENTOSA 36	DO	0110405
UMLS:C1864623	DIABETES MELLITUS, TRANSIENT NEONATAL, 3 (disorder)	DO	0060334
UMLS:C1864651	GAUCHER DISEASE, ATYPICAL, DUE TO SAPOSIN C DEFICIENCY	DO	0110961
UMLS:C1864652	Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate	DO	0080196
UMLS:C1864653	GLAUCOMA 1, OPEN ANGLE, M (disorder)	DO	1067
UMLS:C1864663	HYPOMYELINATION AND CONGENITAL CATARACT	DO	0060793
UMLS:C1864668	Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4	DO	0111525
UMLS:C1864669	NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY	DO	0110725
UMLS:C1864670	Neuronal Ceroid Lipofuscinosis, Congenital	DO	0110725
UMLS:C1864689	MICROPHTHALMIA, SYNDROMIC 6 (disorder)	DO	10629
UMLS:C1864690	Microphthalmia, Syndromic 5	DO	10629
UMLS:C1864694	Complement Component 7 Deficiency	DO	0060300
UMLS:C1864695	Giant Axonal Neuropathy, Autosomal Dominant	MONDO	0012411
UMLS:C1864715	Thenar muscle atrophy	HPO	0003393
UMLS:C1864716	Intrinsic hand muscle atrophy	HPO	0008954
UMLS:C1864720	MICROPHTHALMIA, ISOLATED 2	DO	0060839
UMLS:C1864721	Microphthalmia, Isolated, with Coloboma 3	MONDO	0012408
UMLS:C1864722	Microphthalmia, Cataracts, and Iris Abnormalities	MONDO	0012408
UMLS:C1864723	Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency	DO	0111329
UMLS:C1864730	Polyposis Syndrome, Hereditary Mixed, 2	MONDO	0012405
UMLS:C1864738	Corneal Dystrophy, Congenital Stromal	DO	0060445
UMLS:C1864746	Deafness, Autosomal Recessive 53	DO	0110509
UMLS:C1864761	Thyroid Hormone Metabolism, Abnormal	MONDO	0012332
UMLS:C1864794	Abnormality of the odontoid process	HPO	0003310
UMLS:C1864795	Superior pectus carinatum	HPO	0000917
UMLS:C1864796	Pectus excavatum of inferior sternum	HPO	0000915
UMLS:C1864801	TRICHILEMMAL CYST 1	MONDO	0012328
UMLS:C1864818	DEAFNESS, AUTOSOMAL RECESSIVE 42 (disorder)	DO	0110500
UMLS:C1864825	Frias syndrome	MONDO	0012324
UMLS:C1864826	Epidermolysis bullosa, lethal acantholytic	MONDO	0012323
UMLS:C1864827	HOLOPROSENCEPHALY 5	DO	0110878
UMLS:C1864828	ALZHEIMER DISEASE 10	DO	0110043
UMLS:C1864839	MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7 (disorder)	DO	0111106
UMLS:C1864840	Combined Oxidative Phosphorylation Deficiency 3	DO	0111486
UMLS:C1864843	Combined Oxidative Phosphorylation Deficiency 2	DO	0111483
UMLS:C1864846	PIGMENTED NODULAR ADRENOCORTICAL DISEASE, PRIMARY, 1 (disorder)	DO	0060280
UMLS:C1864849	RETINAL CONE DYSTROPHY 4	DO	0050795
UMLS:C1864850	Arrhythmogenic Right Ventricular Dysplasia, Familial, 11	DO	0110082
UMLS:C1864851	Pigmented Nodular Adrenocortical Disease, Primary, 2	DO	0060280
UMLS:C1864852	CATSHL syndrome	DO	0111160
UMLS:C1864853	Increased vertebral height	HPO	0004570
UMLS:C1864854	Broad femoral metaphyses	HPO	0006417
UMLS:C1864861	Tumoral Calcinosis, Normophosphatemic, Familial	DO	0080170
UMLS:C1864868	BURULI ULCER, SUSCEPTIBILITY TO	EFO	1001281
UMLS:C1864869	Night Blindness, Congenital Stationary, Autosomal Dominant 1	DO	0110862
UMLS:C1864870	Night Blindness, Congenital Stationary, Autosomal Dominant 3	DO	0110715
UMLS:C1864871	Chromosome 17q21.31 Deletion Syndrome	DO	0050880
UMLS:C1864872	Spondyloepimetaphyseal dysplasia, Genevieve type	DO	0080576
UMLS:C1864873	Testicular Microlithiasis	HPO	0012215
UMLS:C1864877	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)	MONDO	0012490
UMLS:C1864880	HEPATITIS B VIRUS, SUSCEPTIBILITY TO	MONDO	0012488
UMLS:C1864900	Retinal Cone Dystrophy 3A	DO	0050795
UMLS:C1864902	Hyperinsulinemic hypoglycemia, familial, 7	DO	0070214
UMLS:C1864903	Hyperinsulinemic hypoglycemia	HPO	0000825
UMLS:C1864904	Exercise-induced hyperinsulinism	MONDO	0012396
UMLS:C1864908	Cataract, autosomal recessive congenital 2	DO	0110238
UMLS:C1864910	Glutamine deficiency, congenital	MONDO	0012393
UMLS:C1864912	2-Methylbutyryl-CoA Dehydrogenase Deficiency	MONDO	0012392
UMLS:C1864923	Northern epilepsy syndrome	DO	0110724
UMLS:C1864947	Natural Killer Cell Deficiency, Familial Isolated	MONDO	0012383
UMLS:C1864948	Hyperinsulinemic Hypoglycemia, Familial, 4	DO	0070215
UMLS:C1864952	Hyperinsulinemic Hypoglycemia, Familial, 5	DO	0070220
UMLS:C1864954	Fasting hyperinsulinemia	HPO	0008283
UMLS:C1864975	Osteomyelitis leading to amputation due to slow healing fractures	EFO	0010165
UMLS:C1864987	Migraine, Familial Hemiplegic, 3	DO	0111183
UMLS:C1864996	Visceral Neuropathy, Familial, Autosomal Dominant	DO	0060610
UMLS:C1864997	Majeed syndrome	ICD10CM	M04.8
UMLS:C1865014	Long philtrum	HPO	0000343
UMLS:C1865017	Thin upper lip vermilion	HPO	0000219
UMLS:C1865018	Short QT Syndrome 3	DO	0050793
UMLS:C1865019	SHORT QT SYNDROME 2 (disorder)	DO	0050793
UMLS:C1865020	Short QT Syndrome 1	DO	0050793
UMLS:C1865027	Hypoplastic iliac wing	HPO	0002866
UMLS:C1865030	Hypoplastic pubic bone	HPO	0003173
UMLS:C1865037	Cone-shaped epiphysis	HPO	0010579
UMLS:C1865038	Broad toe	HPO	0001837
UMLS:C1865039	Cupped ribs	HPO	0000887
UMLS:C1865044	PARIETAL FORAMINA 2	DO	0060285
UMLS:C1865045	Symmetrical, oval parietal bone defects	HPO	0002695
UMLS:C1865060	Molar tooth sign on MRI	HPO	0002419
UMLS:C1865070	SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION	MONDO	0012307
UMLS:C1865092	TOOTH AGENESIS, SELECTIVE, 2 (disorder)	DO	0050591
UMLS:C1865119	Progressive ventriculomegaly	HPO	0007100
UMLS:C1865143	BRANCHIOOTIC SYNDROME 1	DO	0060232
UMLS:C1865145	Congenital disorder of glycosylation type 1B	DO	0080554
