DrugName	CID	InchiKey
CL(i-12:0/i-15:0/18:2(9Z,11Z)/a-21:0)[rac]	131794417	DZZPHNKHMVLLDT-VGXFTEJOSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/a-25:0)[rac]	131794429	FLOWXZBNAKDIMP-GQHHHNEQSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-12:0)	131794363	PCSVNTPVAJPOQS-RCKQVVOKSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-13:0)	131794368	ROGLEYGPPBEAJD-WEBMEVLGSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-14:0)	131794375	DXINOKDELOESFZ-GZKGRJDDSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-15:0)	131794380	JCRLBGVQBQVORK-ZILZULKJSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-16:0)	131794387	XEZSBBYOHQBRSO-YJAUXIJWSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-17:0)	131794392	KUAXTRYJFSCZNU-PXCASVPOSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-18:0)	131794401	SJYIVBXQNCGYRO-BZYHUVLASA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-19:0)	131794407	VHQDSQDQHRAPOA-NUVOJPLCSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-20:0)	131794411	VDOUTHKFZQPMTB-MUGHCEGLSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-21:0)	131794416	UYRGQAOCXKSQOV-VVMLDQJISA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-22:0)	131794423	QVTZEZLAOPVLAW-ACSVPEFZSA-N
CL(i-12:0/i-15:0/18:2(9Z,11Z)/i-24:0)	131794426	DPTQXLODCRQSGP-AKTGPVJQSA-N
CL(i-12:0/i-15:0/a-13:0/18:2(9Z,11Z))[rac]	131794113	RDJKDUMNSQBHGT-XJPRJUHNSA-N
CL(i-12:0/i-15:0/a-13:0/a-13:0)[rac]	131794081	MHHRWAXTWHGLNH-IZPDRRBISA-N
CL(i-12:0/i-15:0/a-13:0/a-15:0)[rac]	131794093	AMAZEOFYZWFUQP-GHQLOGTISA-N
CL(i-12:0/i-15:0/a-13:0/a-17:0)[rac]	131794105	FYHMYNWEARHEGP-LSTYNGGHSA-N
CL(i-12:0/i-15:0/a-13:0/a-21:0)[rac]	131794129	NVGAIMSTUHEESO-RDNBTWMMSA-N
CL(i-12:0/i-15:0/a-13:0/a-25:0)[rac]	131794143	DTOXSFRXGKVWTE-FQBBNHMMSA-N
CL(i-12:0/i-15:0/a-13:0/i-12:0)[rac]	131794074	TUCCVBKARVPDSS-KCPLHURXSA-N
CL(i-12:0/i-15:0/a-13:0/i-13:0)[rac]	131794079	GGOFRXITPLVYMS-NOAVUSABSA-N
CL(i-12:0/i-15:0/a-13:0/i-14:0)[rac]	131794086	RHKODXCCDNBMID-ZZKAMXMPSA-N
CL(i-12:0/i-15:0/a-13:0/i-15:0)[rac]	131794091	ZJJKKPFIQROZKT-QDBDBAFISA-N
CL(i-12:0/i-15:0/a-13:0/i-16:0)[rac]	131794098	LFOJHCDCRTVEDI-KNSZLQBBSA-N
CL(i-12:0/i-15:0/a-13:0/i-17:0)[rac]	131794103	BRGFNGPJYXQHJO-PWWXFYBZSA-N
CL(i-12:0/i-15:0/a-13:0/i-18:0)[rac]	131794112	UNBUBCZJYSGHSX-HHJPNZKQSA-N
CL(i-12:0/i-15:0/a-13:0/i-19:0)[rac]	131794118	BNKKWSDLSOKXNS-PBWVKRSGSA-N
CL(i-12:0/i-15:0/a-13:0/i-20:0)[rac]	131794122	SOARGADPZFIIEU-PJJXRTPTSA-N
CL(i-12:0/i-15:0/a-13:0/i-21:0)[rac]	131794127	FUGNPQSCFIAIEL-ZTOXKGDWSA-N
CL(i-12:0/i-15:0/a-13:0/i-22:0)[rac]	131794134	NGERBBASGSKYBV-IJMAZUILSA-N
CL(i-12:0/i-15:0/a-13:0/i-24:0)[rac]	131794138	GCAKPYFSRHPGKC-ADOBSLNNSA-N
CL(i-12:0/i-15:0/a-15:0/18:2(9Z,11Z))[rac]	131794221	JCEOLKPDVSTKEM-RUXWCKDGSA-N
CL(i-12:0/i-15:0/a-15:0/a-13:0)[rac]	131794189	GOCZXYDBHCYVJK-GHQLOGTISA-N
CL(i-12:0/i-15:0/a-15:0/a-15:0)[rac]	131794201	HCCZUDASVYBGAY-ZQETVRIISA-N
CL(i-12:0/i-15:0/a-15:0/a-17:0)[rac]	131794213	OEYVQCWWACSNNQ-UCBAECANSA-N
CL(i-12:0/i-15:0/a-15:0/a-21:0)[rac]	131794237	BVCCDZJLLKWSIG-IZFXDSFASA-N
CL(i-12:0/i-15:0/a-15:0/a-25:0)[rac]	131794251	HDRKIPCZEUERQH-FRCMSDPSSA-N
CL(i-12:0/i-15:0/a-15:0/i-12:0)[rac]	131794182	KWBDJUVFAZGUID-ZZKAMXMPSA-N
CL(i-12:0/i-15:0/a-15:0/i-13:0)[rac]	131794187	FVMBBBPSEBNLSM-QUCVKXQRSA-N
CL(i-12:0/i-15:0/a-15:0/i-14:0)[rac]	131794194	FDWSODZPXRVFJJ-BZUVKMRISA-N
CL(i-12:0/i-15:0/a-15:0/i-15:0)[rac]	131794199	ZDHIZVYDERFFDH-IVKGCWJXSA-N
CL(i-12:0/i-15:0/a-15:0/i-16:0)[rac]	131794206	DWCOORHGDUFOKV-DPVUWJHFSA-N
CL(i-12:0/i-15:0/a-15:0/i-17:0)[rac]	131794211	XIPVWDBPBPPHQH-QFLSEQQCSA-N
CL(i-12:0/i-15:0/a-15:0/i-18:0)[rac]	131794220	XGQPXIIISVIIDR-HSOQKSLCSA-N
CL(i-12:0/i-15:0/a-15:0/i-19:0)[rac]	131794226	MAVNJXCAPPMFJS-DNPRRJKTSA-N
CL(i-12:0/i-15:0/a-15:0/i-20:0)[rac]	131794230	MVNGRLYGWDSPGH-OGILQYNYSA-N
CL(i-12:0/i-15:0/a-15:0/i-21:0)[rac]	131794235	CLZVRYWVJAEVOM-CNXFOIRDSA-N
CL(i-12:0/i-15:0/a-15:0/i-22:0)[rac]	131794242	TVPMOCOBMWCAAV-VZZKVGHUSA-N
CL(i-12:0/i-15:0/a-15:0/i-24:0)[rac]	131794246	JMFUXYJRVHEZDF-VJMMPQDESA-N
CL(i-12:0/i-15:0/a-17:0/18:2(9Z,11Z))[rac]	131794329	ITILHJPXEFICPN-ASNPAOBKSA-N
CL(i-12:0/i-15:0/a-17:0/a-13:0)[rac]	131794297	NRLKHIMZVYBWRI-LSTYNGGHSA-N
CL(i-12:0/i-15:0/a-17:0/a-15:0)[rac]	131794309	BOBYZNYOKYJXBG-UCBAECANSA-N
CL(i-12:0/i-15:0/a-17:0/a-17:0)[rac]	131794321	JRVGEOXLBMPGFQ-JWAQNRQTSA-N
CL(i-12:0/i-15:0/a-17:0/a-21:0)[rac]	131794345	ROOOPSAMYDKDEE-NDUGWDHISA-N
CL(i-12:0/i-15:0/a-17:0/a-25:0)[rac]	131794359	DAPUCYCQJLGABI-OPOWQSLMSA-N
CL(i-12:0/i-15:0/a-17:0/i-12:0)[rac]	131794290	CDJWCRPVEHHQBW-KNSZLQBBSA-N
CL(i-12:0/i-15:0/a-17:0/i-13:0)[rac]	131794295	MXUXNBRNJBRQEX-IVKGCWJXSA-N
CL(i-12:0/i-15:0/a-17:0/i-14:0)[rac]	131794302	VEPASFKCKBFGBM-DPVUWJHFSA-N
CL(i-12:0/i-15:0/a-17:0/i-15:0)[rac]	131794307	IZVOUYNMTOAGJL-QFLSEQQCSA-N
CL(i-12:0/i-15:0/a-17:0/i-16:0)[rac]	131794314	WBCCWAWWNISXQW-HSOQKSLCSA-N
CL(i-12:0/i-15:0/a-17:0/i-17:0)[rac]	131794319	MGFCYBNCONNCJY-DNPRRJKTSA-N
CL(i-12:0/i-15:0/a-17:0/i-18:0)[rac]	131794328	MMFIQGXNKQSAON-OGILQYNYSA-N
CL(i-12:0/i-15:0/a-17:0/i-19:0)[rac]	131794334	ONMZZNGWLQTJBR-CNXFOIRDSA-N
CL(i-12:0/i-15:0/a-17:0/i-20:0)[rac]	131794338	XYSSUMUBEWJKGZ-VZZKVGHUSA-N
CL(i-12:0/i-15:0/a-17:0/i-21:0)[rac]	131794343	CUNLMCIFPOOAPM-GUERLEBKSA-N
CL(i-12:0/i-15:0/a-17:0/i-22:0)[rac]	131794350	JYISNZGDXFEFNT-VJMMPQDESA-N
CL(i-12:0/i-15:0/a-17:0/i-24:0)[rac]	131794354	PGMKUGLFFJTWRT-JBVOCFLYSA-N
CL(i-12:0/i-15:0/a-21:0/18:2(9Z,11Z))[rac]	131794544	VZHRGQRQDGSDKY-VGXFTEJOSA-N
CL(i-12:0/i-15:0/a-21:0/a-13:0)[rac]	131794512	YHXHQPKTWBURPG-RDNBTWMMSA-N
CL(i-12:0/i-15:0/a-21:0/a-15:0)[rac]	131794524	UZJAWEVIZCJYKD-IZFXDSFASA-N
CL(i-12:0/i-15:0/a-21:0/a-17:0)[rac]	131794536	SSAHISMZFDSHCI-NDUGWDHISA-N
CL(i-12:0/i-15:0/a-21:0/a-21:0)[rac]	131794560	DOXKKKIRAUOOHI-OPOWQSLMSA-N
CL(i-12:0/i-15:0/a-21:0/a-25:0)[rac]	131794574	ASRJAJHRGLZOGK-JMOMJICCSA-N
CL(i-12:0/i-15:0/a-21:0/i-12:0)[rac]	131794505	VINHADZZDUBHHX-PJJXRTPTSA-N
CL(i-12:0/i-15:0/a-21:0/i-13:0)[rac]	131794510	ADEAPOHWDVHRFG-DNPRRJKTSA-N
CL(i-12:0/i-15:0/a-21:0/i-14:0)[rac]	131794517	RBQDUTRPZFOHNB-OGILQYNYSA-N
CL(i-12:0/i-15:0/a-21:0/i-15:0)[rac]	131794522	DJCNZQHZRQDTDZ-CNXFOIRDSA-N
CL(i-12:0/i-15:0/a-21:0/i-16:0)[rac]	131794529	YLKLLZQQKQYDRP-VZZKVGHUSA-N
CL(i-12:0/i-15:0/a-21:0/i-17:0)[rac]	131794534	GRAZFAGLLFFBKD-GUERLEBKSA-N
CL(i-12:0/i-15:0/a-21:0/i-18:0)[rac]	131794543	SXIRWMLUPSOQJI-VJMMPQDESA-N
CL(i-12:0/i-15:0/a-21:0/i-19:0)[rac]	131794549	RAXSDILPDSIIRM-YCAWCNGLSA-N
CL(i-12:0/i-15:0/a-21:0/i-20:0)[rac]	131794553	LRKLNFPSHDXWSX-JBVOCFLYSA-N
CL(i-12:0/i-15:0/a-21:0/i-21:0)[rac]	131794558	JQMUHECINUIDHN-XMCIFKCVSA-N
CL(i-12:0/i-15:0/a-21:0/i-22:0)[rac]	131794565	HKMWHUPVTSPCOQ-QDFPNRTDSA-N
CL(i-12:0/i-15:0/a-21:0/i-24:0)[rac]	131794569	WATYKZTZJIVGCC-DTBNHAQUSA-N
CL(i-12:0/i-15:0/a-25:0/18:2(9Z,11Z))[rac]	131794666	BJFJAGSDUMOIPZ-GQHHHNEQSA-N
CL(i-12:0/i-15:0/a-25:0/a-13:0)[rac]	131794651	MPDYYUXSCCHQPJ-FQBBNHMMSA-N
CL(i-12:0/i-15:0/a-25:0/a-15:0)[rac]	131794657	JBNKBLXTLTVPCH-FRCMSDPSSA-N
CL(i-12:0/i-15:0/a-25:0/a-17:0)[rac]	131794663	VZQCWSHIEPQYQG-OPOWQSLMSA-N
CL(i-12:0/i-15:0/a-25:0/a-21:0)[rac]	131794675	ZXEKMAROIAXQCO-JMOMJICCSA-N
CL(i-12:0/i-15:0/a-25:0/a-25:0)[rac]	131794682	WHEBBUDANQHAOO-NLRRWJIISA-N
CL(i-12:0/i-15:0/a-25:0/i-12:0)[rac]	131794647	FYISGNGBOUIBAQ-ADOBSLNNSA-N
CL(i-12:0/i-15:0/a-25:0/i-13:0)[rac]	131794649	HHZRDIUOWVQJFS-GUERLEBKSA-N
CL(i-12:0/i-15:0/a-25:0/i-14:0)[rac]	131794653	FIARKOHEQXZNNG-VJMMPQDESA-N
CL(i-12:0/i-15:0/a-25:0/i-15:0)[rac]	131794655	WLDIBYXGAFLZMH-YCAWCNGLSA-N
CL(i-12:0/i-15:0/a-25:0/i-16:0)[rac]	131794659	OUILBSDUTREPKV-JBVOCFLYSA-N
CL(i-12:0/i-15:0/a-25:0/i-17:0)[rac]	131794661	MNDAGFQQSGORCM-XMCIFKCVSA-N
CL(i-12:0/i-15:0/a-25:0/i-18:0)[rac]	131794665	JZKGLVFLXYSVTA-QDFPNRTDSA-N
CL(i-12:0/i-15:0/a-25:0/i-19:0)[rac]	131794669	JMVKQVZEVSHTDX-MGMJZQPYSA-N
CL(i-12:0/i-15:0/a-25:0/i-20:0)[rac]	131794671	LOQAKDBQHIXODG-DTBNHAQUSA-N
CL(i-12:0/i-15:0/a-25:0/i-21:0)[rac]	131794673	OCSMYGWXCFPLNU-FWQQSPMISA-N
CL(i-12:0/i-15:0/a-25:0/i-22:0)[rac]	131794677	LDWVHRIQHQSKSV-OBZYMXQKSA-N
CL(i-12:0/i-15:0/a-25:0/i-24:0)[rac]	131794679	CFIFDEVMRWYIBC-ARABHCRWSA-N
CL(i-12:0/i-15:0/i-12:0/18:2(9Z,11Z))	131794055	YMZJSFFVBYSDFO-JWAZBTTOSA-N
CL(i-12:0/i-15:0/i-12:0/a-13:0)[rac]	131794042	IPJBJZSGVXQHBD-KCPLHURXSA-N
CL(i-12:0/i-15:0/i-12:0/a-15:0)[rac]	131794048	MATXSJNTKKDNJX-ZZKAMXMPSA-N
CL(i-12:0/i-15:0/i-12:0/a-17:0)[rac]	131794054	LVYUORSEHMUQDJ-BZUVKMRISA-N
CL(i-12:0/i-15:0/i-12:0/a-21:0)[rac]	131794066	DJCSKAGXSNLNML-HSOQKSLCSA-N
CL(i-12:0/i-15:0/i-12:0/a-25:0)[rac]	131794072	FKJCGJRMFJOLIZ-VZZKVGHUSA-N
CL(i-12:0/i-15:0/i-12:0/i-12:0)	131794037	YSGMJFVVLRXVSH-GIBSMHJUSA-N
CL(i-12:0/i-15:0/i-12:0/i-13:0)	131794040	PDYHBCJMRCRTDP-XSJPGQJYSA-N
CL(i-12:0/i-15:0/i-12:0/i-14:0)	131794043	OQUFEPYANIWGNA-FOCARYSPSA-N
CL(i-12:0/i-15:0/i-12:0/i-15:0)	131794046	PAWMNWUWYDOZEL-LPSHHRBJSA-N
CL(i-12:0/i-15:0/i-12:0/i-16:0)	131794049	FIGAMNBUSUOCLS-UPMPAGDASA-N
CL(i-12:0/i-15:0/i-12:0/i-17:0)	131794052	JOYGALKPRJSSFA-QBCHDFTKSA-N
CL(i-12:0/i-15:0/i-12:0/i-18:0)	131794057	RIWWYGPWZBAGGK-DLAFNDBQSA-N
CL(i-12:0/i-15:0/i-12:0/i-19:0)	131794059	FRABULNUFMXLLM-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-12:0/i-20:0)	131794061	UPQHGCWGLTVKSS-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-12:0/i-21:0)	131794064	YASQHWJTEVTYCZ-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-12:0/i-22:0)	131794067	JOJZMPKDBGNEAK-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-12:0/i-24:0)	131794069	JPAPNMAAEMMZDC-ODOYRBSSSA-N
CL(i-12:0/i-15:0/i-13:0/18:2(9Z,11Z))	131794109	PSLZXHMOPGLDQW-WEBMEVLGSA-N
CL(i-12:0/i-15:0/i-13:0/a-13:0)[rac]	131794084	VDOTVZMENJZRQD-NOAVUSABSA-N
CL(i-12:0/i-15:0/i-13:0/a-15:0)[rac]	131794096	GOQPYTIQBQDLIH-QUCVKXQRSA-N
CL(i-12:0/i-15:0/i-13:0/a-17:0)[rac]	131794108	SXQMJZAUEKTXMF-IVKGCWJXSA-N
CL(i-12:0/i-15:0/i-13:0/a-21:0)[rac]	131794132	MQZTZCAUZLQEDC-DNPRRJKTSA-N
CL(i-12:0/i-15:0/i-13:0/a-25:0)[rac]	131794144	YHPLUUKBUBSJMJ-GUERLEBKSA-N
CL(i-12:0/i-15:0/i-13:0/i-12:0)	131794073	PNKTYCZDSHOWDU-XSJPGQJYSA-N
CL(i-12:0/i-15:0/i-13:0/i-13:0)	131794078	VYCHTKZVTPTDDK-IPCNJRPSSA-N
CL(i-12:0/i-15:0/i-13:0/i-14:0)	131794085	DQGWPKZMIPFTRM-VBGZHZNISA-N
CL(i-12:0/i-15:0/i-13:0/i-15:0)	131794090	RLFXKCJIFJAIHP-UPMPAGDASA-N
CL(i-12:0/i-15:0/i-13:0/i-16:0)	131794097	KFFSBIYJYLRGQK-QBCHDFTKSA-N
CL(i-12:0/i-15:0/i-13:0/i-17:0)	131794102	SYDQYKQBTGDSOE-DLAFNDBQSA-N
CL(i-12:0/i-15:0/i-13:0/i-18:0)	131794111	AVZSDGAMAPXHKG-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-13:0/i-19:0)	131794117	GQKRNIKJQABVQP-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-13:0/i-20:0)	131794121	QXRKWYINPSMCHX-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-13:0/i-21:0)	131794126	MOXYERAQAXVKKT-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-13:0/i-22:0)	131794133	IOVIXNRLQPROCJ-WWKUUFCESA-N
CL(i-12:0/i-15:0/i-13:0/i-24:0)	131794137	GOHAMBBRGGHDFI-SHBPMHELSA-N
CL(i-12:0/i-15:0/i-14:0/18:2(9Z,11Z))	131794163	OCCHYXGKCNYJLH-GZKGRJDDSA-N
CL(i-12:0/i-15:0/i-14:0/a-13:0)[rac]	131794150	PVBIRPYDQXAQFW-ZZKAMXMPSA-N
CL(i-12:0/i-15:0/i-14:0/a-15:0)[rac]	131794156	CKWZFPAHYJSFEA-BZUVKMRISA-N
CL(i-12:0/i-15:0/i-14:0/a-17:0)[rac]	131794162	KVWNQQKBNPFROM-DPVUWJHFSA-N
CL(i-12:0/i-15:0/i-14:0/a-21:0)[rac]	131794174	OWOBWQJBYQJKSY-OGILQYNYSA-N
CL(i-12:0/i-15:0/i-14:0/a-25:0)[rac]	131794180	YJDNRVSKWIYKMK-VJMMPQDESA-N
CL(i-12:0/i-15:0/i-14:0/i-12:0)	131794145	NMWWALOAMDTPLS-FOCARYSPSA-N
CL(i-12:0/i-15:0/i-14:0/i-13:0)	131794148	NAVJQLKTXMSVOR-VBGZHZNISA-N
CL(i-12:0/i-15:0/i-14:0/i-14:0)	131794151	KAYNJBNSPRFKPA-UPMPAGDASA-N
CL(i-12:0/i-15:0/i-14:0/i-15:0)	131794154	IFPGVRITGKKRCR-QBCHDFTKSA-N
CL(i-12:0/i-15:0/i-14:0/i-16:0)	131794157	PPQLIONXBYWCND-DLAFNDBQSA-N
CL(i-12:0/i-15:0/i-14:0/i-17:0)	131794160	NVOSMWLYCDFYGP-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-14:0/i-18:0)	131794165	AGVSGTKWTDGGQW-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-14:0/i-19:0)	131794167	IEZADEOBPKYBKF-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-14:0/i-20:0)	131794169	TZVCNRLLXJRXIP-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-14:0/i-21:0)	131794172	FUHBWGMVBIJLDT-WWKUUFCESA-N
CL(i-12:0/i-15:0/i-14:0/i-22:0)	131794175	SVKRYRADACFAEM-ODOYRBSSSA-N
CL(i-12:0/i-15:0/i-14:0/i-24:0)	131794177	WOBIHMIPECMQQH-CRUFNAILSA-N
CL(i-12:0/i-15:0/i-15:0/18:2(9Z,11Z))	131794217	BIZSKXJWRTWHTD-ZILZULKJSA-N
CL(i-12:0/i-15:0/i-15:0/a-13:0)[rac]	131794192	PDLHMBSEKDPCPZ-QDBDBAFISA-N
CL(i-12:0/i-15:0/i-15:0/a-15:0)[rac]	131794204	SIEGQZHAIGFMGX-IVKGCWJXSA-N
CL(i-12:0/i-15:0/i-15:0/a-17:0)[rac]	131794216	JXCWZNRGRDRJEZ-QFLSEQQCSA-N
CL(i-12:0/i-15:0/i-15:0/a-21:0)[rac]	131794240	RCYDPFWNFCECTD-CNXFOIRDSA-N
CL(i-12:0/i-15:0/i-15:0/a-25:0)[rac]	131794252	HFGVDDXTZFJOAG-YCAWCNGLSA-N
CL(i-12:0/i-15:0/i-15:0/i-12:0)	131794181	RUBSKIPJQSYHTP-DERJXQHUSA-N
CL(i-12:0/i-15:0/i-15:0/i-13:0)	131794186	GJNYODQRHOSKJR-UPMPAGDASA-N
CL(i-12:0/i-15:0/i-15:0/i-14:0)	131794193	DYLNUCKFFXUYLT-QBCHDFTKSA-N
CL(i-12:0/i-15:0/i-15:0/i-15:0)	131794198	CPYLALXSRJTNMZ-DLAFNDBQSA-N
CL(i-12:0/i-15:0/i-15:0/i-16:0)	131794205	UAENRZLCXUTDRY-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-15:0/i-17:0)	131794210	QSOKQZAFRKUZAG-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-15:0/i-18:0)	131794219	ATFAXDSLKRXZIQ-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-15:0/i-19:0)	131794225	SVPYBAONHFYHPK-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-15:0/i-20:0)	131794229	DHRYNLUWLXHEHK-WWKUUFCESA-N
CL(i-12:0/i-15:0/i-15:0/i-21:0)	131794234	JTCBWUVFWDLGJD-ODOYRBSSSA-N
CL(i-12:0/i-15:0/i-15:0/i-22:0)	131794241	MSCVJZBOCDYMCI-SHBPMHELSA-N
CL(i-12:0/i-15:0/i-15:0/i-24:0)	131794245	GOSOANROYHKEDP-UMRXOVFLSA-N
CL(i-12:0/i-15:0/i-16:0/18:2(9Z,11Z))	131794271	KSIFIJRCVNAMBV-YJAUXIJWSA-N
CL(i-12:0/i-15:0/i-16:0/a-13:0)[rac]	131794258	NOGFDQZHANIGLV-KNSZLQBBSA-N
CL(i-12:0/i-15:0/i-16:0/a-15:0)[rac]	131794264	YHSALMKYWNPUFN-DPVUWJHFSA-N
CL(i-12:0/i-15:0/i-16:0/a-17:0)[rac]	131794270	LYLIUNUCYRJDGD-HSOQKSLCSA-N
CL(i-12:0/i-15:0/i-16:0/a-21:0)[rac]	131794282	SEENBIYYRKGILR-VZZKVGHUSA-N
CL(i-12:0/i-15:0/i-16:0/a-25:0)[rac]	131794288	VXQBQVJBMJLXIQ-JBVOCFLYSA-N
CL(i-12:0/i-15:0/i-16:0/i-12:0)	131794253	IMOURPQHJWHGMM-IFKAMHRBSA-N
CL(i-12:0/i-15:0/i-16:0/i-13:0)	131794256	VCGZDABPCBGIQU-QBCHDFTKSA-N
CL(i-12:0/i-15:0/i-16:0/i-14:0)	131794259	QCKYVNSBPQAKPH-DLAFNDBQSA-N
CL(i-12:0/i-15:0/i-16:0/i-15:0)	131794262	IAFNDIZZQNXOSZ-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-16:0/i-16:0)	131794265	RROIUEFSGABXEC-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-16:0/i-17:0)	131794268	MBJSVQZIHHLDJI-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-16:0/i-18:0)	131794273	GVQRZGZLROQZCD-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-16:0/i-19:0)	131794275	IYAIFSGSNCQYCB-WWKUUFCESA-N
CL(i-12:0/i-15:0/i-16:0/i-20:0)	131794277	LGXUKUVUNKXPMV-ODOYRBSSSA-N
CL(i-12:0/i-15:0/i-16:0/i-21:0)	131794280	DMPYOQPKOGJMNO-SHBPMHELSA-N
CL(i-12:0/i-15:0/i-16:0/i-22:0)	131794283	QOBPAMMYHQXWAT-CRUFNAILSA-N
CL(i-12:0/i-15:0/i-16:0/i-24:0)	131794285	LEYURMJVWKSCDG-WMPNXZGESA-N
CL(i-12:0/i-15:0/i-17:0/18:2(9Z,11Z))	131794325	CQQVCCACEJXLSV-PXCASVPOSA-N
CL(i-12:0/i-15:0/i-17:0/a-13:0)[rac]	131794300	SIZXISPZJKSHJQ-PWWXFYBZSA-N
CL(i-12:0/i-15:0/i-17:0/a-15:0)[rac]	131794312	ICNVRWVXRAHNKL-QFLSEQQCSA-N
CL(i-12:0/i-15:0/i-17:0/a-17:0)[rac]	131794324	NONIHGGCPHMCBG-DNPRRJKTSA-N
CL(i-12:0/i-15:0/i-17:0/a-21:0)[rac]	131794348	NCNGNLFXJNSRPG-GUERLEBKSA-N
CL(i-12:0/i-15:0/i-17:0/a-25:0)[rac]	131794360	PNKVBMNQYRRNED-XMCIFKCVSA-N
CL(i-12:0/i-15:0/i-17:0/i-12:0)	131794289	USJAWGHXIMHNJL-ZSGYRCJPSA-N
CL(i-12:0/i-15:0/i-17:0/i-13:0)	131794294	XFIOODFJLOVBBX-DLAFNDBQSA-N
CL(i-12:0/i-15:0/i-17:0/i-14:0)	131794301	DXPPBZXNOMQUKZ-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-17:0/i-15:0)	131794306	UNKRUJVYEOAMGU-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-17:0/i-16:0)	131794313	FXXUTVSIUYBAPH-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-17:0/i-17:0)	131794318	UFNDBDULZHPZBN-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-17:0/i-18:0)	131794327	SFVWSSYDHNUQCS-WWKUUFCESA-N
CL(i-12:0/i-15:0/i-17:0/i-19:0)	131794333	BSCZANPQQCYKHF-ODOYRBSSSA-N
CL(i-12:0/i-15:0/i-17:0/i-20:0)	131794337	AXUPGCXJJVVXEG-SHBPMHELSA-N
CL(i-12:0/i-15:0/i-17:0/i-21:0)	131794342	QXCYVIBYVCWMTO-CRUFNAILSA-N
CL(i-12:0/i-15:0/i-17:0/i-22:0)	131794349	SGVQMBHOFWEHCS-UMRXOVFLSA-N
CL(i-12:0/i-15:0/i-17:0/i-24:0)	131794353	VJKRNHUWLIULJW-SQYJZSJHSA-N
CL(i-12:0/i-15:0/i-18:0/18:2(9Z,11Z))	131794398	HJYIMYQIZOYCSB-BZYHUVLASA-N
CL(i-12:0/i-15:0/i-18:0/a-13:0)[rac]	131794372	BOWJFRJOJRCEMZ-HHJPNZKQSA-N
CL(i-12:0/i-15:0/i-18:0/a-15:0)[rac]	131794384	BLYZEQZNGATLOB-HSOQKSLCSA-N
CL(i-12:0/i-15:0/i-18:0/a-17:0)[rac]	131794396	YXRZOXQQJCGNFO-OGILQYNYSA-N
CL(i-12:0/i-15:0/i-18:0/a-21:0)[rac]	131794420	PWSIOUASNYNDBO-VJMMPQDESA-N
CL(i-12:0/i-15:0/i-18:0/a-25:0)[rac]	131794431	YSMTWHPFSNDEPQ-QDFPNRTDSA-N
CL(i-12:0/i-15:0/i-18:0/i-12:0)	131794362	OEWWRVMRPGISJC-ZOUCRUKKSA-N
CL(i-12:0/i-15:0/i-18:0/i-13:0)	131794367	HZHKCLQBHLUQRZ-PCIYNCTBSA-N
CL(i-12:0/i-15:0/i-18:0/i-14:0)	131794374	MAMKSSDOWNZACF-IIVRGTDNSA-N
CL(i-12:0/i-15:0/i-18:0/i-15:0)	131794379	RWHVUUZVAMDMRV-OYOCQJCHSA-N
CL(i-12:0/i-15:0/i-18:0/i-16:0)	131794386	MKKJRKBXJBWJLB-GLFGWPNBSA-N
CL(i-12:0/i-15:0/i-18:0/i-17:0)	131794391	DRQSLTJLZAQQJI-WWKUUFCESA-N
